date,fra_hard-coal,fra_gas,fra_oil,fra_other-non-renewables,fra_wind-on-shore,fra_wind-off-shore,fra_solar-pv,fra_nuclear,fra_other-renewables,fra_failure
2025-02-02 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8248.0,61400.0,7500.0,-0.0
2025-02-02 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5939.0,61400.0,7500.0,-0.0
2025-02-02 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4769.0,61400.0,7500.0,-0.0
2025-02-02 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4521.0,61400.0,7500.0,-0.0
2025-02-02 16:00:00,-0.0,7.5,-0.0,-0.0,117.0,28.5,7738.0,61400.0,7500.0,-0.0
2025-02-02 17:00:00,-0.0,12159.7,-0.0,-0.0,280.8,31.5,-0.0,61400.0,7500.0,-0.0
2025-02-02 18:00:00,-0.0,9201.4,-0.0,-0.0,444.6,36.0,-0.0,61400.0,7500.0,-0.0
2025-02-02 19:00:00,-0.0,5248.3,-0.0,-0.0,538.2,37.5,-0.0,61400.0,7500.0,-0.0
2025-02-02 20:00:00,-0.0,2730.5,-0.0,-0.0,585.0,43.5,-0.0,61400.0,7500.0,-0.0
2025-02-02 21:00:00,-0.0,5400.1,-0.0,-0.0,608.4,52.5,-0.0,61400.0,7500.0,-0.0
2025-02-02 22:00:00,-0.0,5333.3,-0.0,-0.0,538.2,100.5,-0.0,61400.0,7500.0,-0.0
2025-02-02 23:00:00,-0.0,500.6,-0.0,-0.0,608.4,147.0,-0.0,61400.0,7500.0,-0.0
2025-02-03 00:00:00,-0.0,-0.0,-0.0,-0.0,14.5,169.5,-0.0,61400.0,7500.0,-0.0
2025-02-03 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59747.0,7500.0,-0.0
2025-02-03 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57503.0,7500.0,-0.0
2025-02-03 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56587.0,7500.0,-0.0
2025-02-03 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57508.0,7500.0,-0.0
2025-02-03 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59920.0,7500.0,-0.0
2025-02-03 06:00:00,-0.0,434.9,-0.0,-0.0,678.6,244.5,-0.0,61400.0,7500.0,-0.0
2025-02-03 07:00:00,-0.0,2982.8,-0.0,-0.0,655.2,273.0,-0.0,61400.0,7500.0,-0.0
2025-02-03 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6274.0,61400.0,7500.0,-0.0
2025-02-03 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4551.0,61400.0,7500.0,-0.0
2025-02-03 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5279.0,61400.0,7500.0,-0.0
2025-02-03 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6017.0,61400.0,7500.0,-0.0
2025-02-03 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2817.0,61400.0,7500.0,-0.0
2025-02-03 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,61400.0,7500.0,-0.0
2025-02-03 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60099.0,7500.0,-0.0
2025-02-03 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59559.0,7500.0,-0.0
2025-02-03 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1152.0,61400.0,7500.0,-0.0
2025-02-03 17:00:00,-0.0,4085.3,-0.0,-0.0,1123.2,592.5,-0.0,61400.0,7500.0,-0.0
2025-02-03 18:00:00,-0.0,2082.7,-0.0,-0.0,1684.8,664.5,-0.0,61400.0,7500.0,-0.0
2025-02-03 19:00:00,-0.0,-0.0,-0.0,-0.0,859.5,721.5,-0.0,61400.0,7500.0,-0.0
2025-02-03 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60946.0,7500.0,-0.0
2025-02-03 21:00:00,-0.0,-0.0,-0.0,-0.0,1756.0,807.0,-0.0,61400.0,7500.0,-0.0
2025-02-03 22:00:00,-0.0,496.5999999999999,-0.0,-0.0,1895.4,966.0,-0.0,61400.0,7500.0,-0.0
2025-02-03 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,192.0,-0.0,61400.0,7500.0,-0.0
2025-02-04 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60746.0,7500.0,-0.0
2025-02-04 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58759.0,7500.0,-0.0
2025-02-04 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56276.0,7500.0,-0.0
2025-02-04 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54913.0,7500.0,-0.0
2025-02-04 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55111.0,7500.0,-0.0
2025-02-04 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56504.0,7500.0,-0.0
2025-02-04 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58110.0,7500.0,-0.0
2025-02-04 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60255.0,7500.0,-0.0
2025-02-04 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1769.0,61400.0,7500.0,-0.0
2025-02-04 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1792.0,61400.0,7500.0,-0.0
2025-02-04 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3538.0,61400.0,7500.0,-0.0
2025-02-04 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4217.0,61400.0,7500.0,-0.0
2025-02-04 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,498.0,61400.0,7500.0,-0.0
2025-02-04 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58298.0,7500.0,-0.0
2025-02-04 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56517.0,7500.0,-0.0
2025-02-04 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56487.0,7500.0,-0.0
2025-02-04 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59773.0,7500.0,-0.0
2025-02-04 17:00:00,-0.0,-0.0,-0.0,-0.0,2608.5,1363.5,-0.0,61400.0,7500.0,-0.0
2025-02-04 18:00:00,-0.0,-0.0,-0.0,-0.0,2015.5,1363.5,-0.0,61400.0,7500.0,-0.0
2025-02-04 19:00:00,-0.0,-0.0,-0.0,-0.0,242.5,1363.5,-0.0,61400.0,7500.0,-0.0
2025-02-04 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61188.0,7500.0,-0.0
2025-02-04 21:00:00,-0.0,-0.0,-0.0,-0.0,1011.0,1365.0,-0.0,61400.0,7500.0,-0.0
2025-02-04 22:00:00,-0.0,-0.0,-0.0,-0.0,1106.0,1365.0,-0.0,61400.0,7500.0,-0.0
2025-02-04 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,430.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,74.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59908.0,7500.0,-0.0
2025-02-05 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57924.0,7500.0,-0.0
2025-02-05 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57464.0,7500.0,-0.0
2025-02-05 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60162.0,7500.0,-0.0
2025-02-05 05:00:00,-0.0,-0.0,-0.0,-0.0,3935.0,1296.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 06:00:00,-0.0,-0.0,-0.0,-0.0,8781.0,1266.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 07:00:00,-0.0,1064.6000000000004,-0.0,-0.0,8681.4,1257.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 08:00:00,-0.0,-0.0,-0.0,-0.0,4025.5,1237.5,6678.0,61400.0,7500.0,-0.0
2025-02-05 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9262.0,61400.0,7500.0,-0.0
2025-02-05 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9858.0,61400.0,7500.0,-0.0
2025-02-05 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9439.0,61400.0,7500.0,-0.0
2025-02-05 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7041.0,61400.0,7500.0,-0.0
2025-02-05 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4686.0,61400.0,7500.0,-0.0
2025-02-05 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2908.0,61400.0,7500.0,-0.0
2025-02-05 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2236.0,61400.0,7500.0,-0.0
2025-02-05 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4830.0,61400.0,7500.0,-0.0
2025-02-05 17:00:00,-0.0,2204.8,-0.0,-0.0,6388.2,1110.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 18:00:00,-0.0,-0.0,-0.0,-0.0,5533.5,1177.5,-0.0,61400.0,7500.0,-0.0
2025-02-05 19:00:00,-0.0,-0.0,-0.0,-0.0,1457.0,1218.0,-0.0,61400.0,7500.0,-0.0
2025-02-05 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61338.0,7500.0,-0.0
2025-02-05 21:00:00,-0.0,-0.0,-0.0,-0.0,652.5,1261.5,-0.0,61400.0,7500.0,-0.0
2025-02-05 22:00:00,-0.0,-0.0,-0.0,-0.0,267.5,1309.5,-0.0,61400.0,7500.0,-0.0
2025-02-05 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59911.0,7500.0,-0.0
2025-02-06 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59045.0,7500.0,-0.0
2025-02-06 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57076.0,7500.0,-0.0
2025-02-06 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55027.0,7500.0,-0.0
2025-02-06 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54350.0,7500.0,-0.0
2025-02-06 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56534.0,7500.0,-0.0
2025-02-06 05:00:00,-0.0,-0.0,-0.0,-0.0,39.5,1324.5,-0.0,61400.0,7500.0,-0.0
2025-02-06 06:00:00,-0.0,-0.0,-0.0,-0.0,4372.0,1335.0,-0.0,61400.0,7500.0,-0.0
2025-02-06 07:00:00,-0.0,983.8000000000002,-0.0,-0.0,4399.2,1341.0,-0.0,61400.0,7500.0,-0.0
2025-02-06 08:00:00,-0.0,-0.0,-0.0,-0.0,836.0,1341.0,5671.0,61400.0,7500.0,-0.0
2025-02-06 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5123.0,61400.0,7500.0,-0.0
2025-02-06 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5909.0,61400.0,7500.0,-0.0
2025-02-06 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5402.0,61400.0,7500.0,-0.0
2025-02-06 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2985.0,61400.0,7500.0,-0.0
2025-02-06 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,840.0,61400.0,7500.0,-0.0
2025-02-06 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60644.0,7500.0,-0.0
2025-02-06 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59807.0,7500.0,-0.0
2025-02-06 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1335.0,61400.0,7500.0,-0.0
2025-02-06 17:00:00,-0.0,2540.3,-0.0,-0.0,2761.2,1255.5,-0.0,61400.0,7500.0,-0.0
2025-02-06 18:00:00,-0.0,-0.0,-0.0,-0.0,2166.5,1243.5,-0.0,61400.0,7500.0,-0.0
2025-02-06 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61313.0,7500.0,-0.0
2025-02-06 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58951.0,7500.0,-0.0
2025-02-06 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61308.0,7500.0,-0.0
2025-02-06 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61352.0,7500.0,-0.0
2025-02-06 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57708.0,7500.0,-0.0
2025-02-07 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56964.0,7500.0,-0.0
2025-02-07 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55232.0,7500.0,-0.0
2025-02-07 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60934.0,-0.0,-0.0
2025-02-07 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60541.0,-0.0,-0.0
2025-02-07 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55491.0,7500.0,-0.0
2025-02-07 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,741.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 06:00:00,-0.0,-0.0,-0.0,-0.0,4199.0,1263.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 07:00:00,-0.0,802.6999999999998,-0.0,-0.0,4726.8,1273.5,-0.0,61400.0,7500.0,-0.0
2025-02-07 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7848.0,61400.0,7500.0,-0.0
2025-02-07 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4410.0,61400.0,7500.0,-0.0
2025-02-07 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4996.0,61400.0,7500.0,-0.0
2025-02-07 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4447.0,61400.0,7500.0,-0.0
2025-02-07 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1981.0,61400.0,7500.0,-0.0
2025-02-07 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60972.0,7500.0,-0.0
2025-02-07 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59390.0,7500.0,-0.0
2025-02-07 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58636.0,7500.0,-0.0
2025-02-07 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,692.0,61400.0,7500.0,-0.0
2025-02-07 17:00:00,-0.0,2741.5,-0.0,-0.0,3159.0,433.5,53.0,61400.0,7500.0,-0.0
2025-02-07 18:00:00,-0.0,-0.0,-0.0,-0.0,3526.0,411.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,303.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59130.0,7500.0,-0.0
2025-02-07 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,316.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,533.0,-0.0,61400.0,7500.0,-0.0
2025-02-07 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58438.0,7500.0,-0.0
2025-02-08 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57825.0,7500.0,-0.0
2025-02-08 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56254.0,7500.0,-0.0
2025-02-08 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54488.0,7500.0,-0.0
2025-02-08 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54191.0,7500.0,-0.0
2025-02-08 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56761.0,7500.0,-0.0
2025-02-08 05:00:00,-0.0,-0.0,-0.0,-0.0,1757.5,262.5,-0.0,61400.0,7500.0,-0.0
2025-02-08 06:00:00,-0.0,3000.1,-0.0,-0.0,3533.4,277.5,-0.0,61400.0,7500.0,-0.0
2025-02-08 07:00:00,-0.0,4232.8,-0.0,-0.0,3580.2,285.0,-0.0,61400.0,7500.0,-0.0
2025-02-08 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,282.0,8692.0,61400.0,7500.0,-0.0
2025-02-08 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4791.0,61400.0,7500.0,-0.0
2025-02-08 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5197.0,61400.0,7500.0,-0.0
2025-02-08 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4566.0,61400.0,7500.0,-0.0
2025-02-08 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2098.0,61400.0,7500.0,-0.0
2025-02-08 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60926.0,7500.0,-0.0
2025-02-08 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59563.0,7500.0,-0.0
2025-02-08 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58818.0,7500.0,-0.0
2025-02-08 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1237.0,61400.0,7500.0,-0.0
2025-02-08 17:00:00,-0.0,2003.0,-0.0,-0.0,3744.0,843.0,106.0,61400.0,7500.0,-0.0
2025-02-08 18:00:00,-0.0,-0.0,-0.0,-0.0,3649.0,999.0,-0.0,61400.0,7500.0,-0.0
2025-02-08 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,763.0,-0.0,61400.0,7500.0,-0.0
2025-02-08 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59382.0,7500.0,-0.0
2025-02-08 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,568.0,-0.0,61400.0,7500.0,-0.0
2025-02-08 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,800.0,-0.0,61400.0,7500.0,-0.0
2025-02-08 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58963.0,7500.0,-0.0
2025-02-09 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58387.0,7500.0,-0.0
2025-02-09 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56689.0,7500.0,-0.0
2025-02-09 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54909.0,7500.0,-0.0
2025-02-09 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54530.0,7500.0,-0.0
2025-02-09 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56935.0,7500.0,-0.0
2025-02-09 05:00:00,-0.0,-0.0,-0.0,-0.0,863.0,1101.0,-0.0,61400.0,7500.0,-0.0
2025-02-09 06:00:00,-0.0,-0.0,-0.0,-0.0,5421.0,1107.0,-0.0,61400.0,7500.0,-0.0
2025-02-09 07:00:00,-0.0,-0.0,-0.0,-0.0,6293.5,1135.5,-0.0,61400.0,7500.0,-0.0
2025-02-09 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8346.0,61400.0,7500.0,-0.0
2025-02-09 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4040.0,61400.0,7500.0,-0.0
2025-02-09 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4304.0,61400.0,7500.0,-0.0
2025-02-09 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3595.0,61400.0,7500.0,-0.0
2025-02-09 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,845.0,61400.0,7500.0,-0.0
2025-02-09 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59950.0,7500.0,-0.0
2025-02-09 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58404.0,7500.0,-0.0
2025-02-09 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57331.0,7500.0,-0.0
2025-02-09 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60500.0,7500.0,-0.0
2025-02-09 17:00:00,-0.0,-0.0,-0.0,-0.0,2855.5,1210.5,159.0,61400.0,7500.0,-0.0
2025-02-09 18:00:00,-0.0,-0.0,-0.0,-0.0,1106.0,1113.0,-0.0,61400.0,7500.0,-0.0
2025-02-09 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59632.0,7500.0,-0.0
2025-02-09 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57015.0,7500.0,-0.0
2025-02-09 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60011.0,7500.0,-0.0
2025-02-09 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60457.0,7500.0,-0.0
2025-02-09 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55771.0,7500.0,-0.0
2025-02-10 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54628.0,7500.0,-0.0
2025-02-10 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60040.0,-0.0,-0.0
2025-02-10 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57919.0,-0.0,-0.0
2025-02-10 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56983.0,-0.0,-0.0
2025-02-10 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57819.0,-0.0,-0.0
2025-02-10 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60190.0,-0.0,-0.0
2025-02-10 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55348.0,7500.0,-0.0
2025-02-10 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57491.0,7500.0,-0.0
2025-02-10 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59137.0,7500.0,-0.0
2025-02-10 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56577.0,7500.0,-0.0
2025-02-10 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57410.0,7500.0,-0.0
2025-02-10 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58241.0,7500.0,-0.0
2025-02-10 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55220.0,7500.0,-0.0
2025-02-10 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60077.0,-0.0,-0.0
2025-02-10 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58931.0,-0.0,-0.0
2025-02-10 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57551.0,-0.0,-0.0
2025-02-10 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60311.0,-0.0,-0.0
2025-02-10 17:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57965.0,7500.0,-0.0
2025-02-10 18:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57473.0,7500.0,-0.0
2025-02-10 19:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54493.0,7500.0,-0.0
2025-02-10 20:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59819.0,-0.0,-0.0
2025-02-10 21:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55680.0,7500.0,-0.0
2025-02-10 22:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56806.0,7500.0,-0.0
2025-02-10 23:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61186.0,-0.0,-0.0
2025-02-11 00:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60326.0,-0.0,-0.0
2025-02-11 01:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58448.0,-0.0,-0.0
2025-02-11 02:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56087.0,-0.0,-0.0
2025-02-11 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54869.0,-0.0,-0.0
2025-02-11 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55044.0,-0.0,-0.0
2025-02-11 05:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56446.0,-0.0,-0.0
2025-02-11 06:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58125.0,-0.0,-0.0
2025-02-11 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59975.0,-0.0,-0.0
2025-02-11 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55101.0,7500.0,-0.0
2025-02-11 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60845.0,-0.0,-0.0
2025-02-11 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55107.0,7500.0,-0.0
2025-02-11 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55965.0,7500.0,-0.0
2025-02-11 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59781.0,-0.0,-0.0
2025-02-11 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56413.0,-0.0,-0.0
2025-02-11 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54911.0,-0.0,-0.0
2025-02-11 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54270.0,-0.0,-0.0
2025-02-11 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58064.0,-0.0,-0.0
