date,fra_nuclear,fra_gas,fra_oil,fra_other_non_renewables,fra_wind_onshore,fra_wind_offshore,fra_solar_pv,fra_other_renewables,fra_failure
2025-01-26 16:00:00,50559.34673,-0.0,-0.0,-0.0,8372.52852,1813.5,454.62475,2265.0,-0.0
2025-01-26 17:00:00,53815.08158,-0.0,-0.0,-0.0,8613.11842,1853.8,-0.0,2265.0,-0.0
2025-01-26 18:00:00,51172.47163,-0.0,-0.0,-0.0,8733.41337,1896.115,-0.0,2265.0,-0.0
2025-01-26 19:00:00,46587.426629999994,-0.0,-0.0,-0.0,8733.41337,1902.16,-0.0,2265.0,-0.0
2025-01-26 20:00:00,43832.79173,-0.0,-0.0,-0.0,8974.00327,1908.205,-0.0,2265.0,-0.0
2025-01-26 21:00:00,45633.863900000004,-0.0,-0.0,-0.0,9383.0061,1898.13,-0.0,2265.0,-0.0
2025-01-26 22:00:00,46143.33168,-0.0,-0.0,-0.0,8853.70832,1740.96,-0.0,2265.0,-0.0
2025-01-26 23:00:00,41270.92274,-0.0,-0.0,-0.0,8998.06226,1614.015,-0.0,2265.0,-0.0
2025-01-27 00:00:00,39976.4287,-0.0,-0.0,-0.0,8901.8263,1577.745,-0.0,2265.0,-0.0
2025-01-27 01:00:00,37694.29461,-0.0,-0.0,-0.0,8685.29539,1801.41,-0.0,2265.0,-0.0
2025-01-27 02:00:00,35368.123550000004,-0.0,-0.0,-0.0,8540.94145,1871.935,-0.0,2265.0,-0.0
2025-01-27 03:00:00,34774.14638,-0.0,-0.0,-0.0,8131.93862,1734.915,-0.0,2265.0,-0.0
2025-01-27 04:00:00,35656.79431,-0.0,-0.0,-0.0,7963.52569,1434.68,-0.0,2265.0,-0.0
2025-01-27 05:00:00,38233.0032,-0.0,-0.0,-0.0,7698.8768,1225.12,-0.0,2265.0,-0.0
2025-01-27 06:00:00,40940.71209,-0.0,-0.0,-0.0,7434.22791,1217.06,-0.0,2265.0,-0.0
2025-01-27 07:00:00,43344.87694,-0.0,-0.0,-0.0,7073.34306,1313.78,-0.0,2265.0,-0.0
2025-01-27 08:00:00,44686.7902,-0.0,-0.0,-0.0,6784.63518,1416.545,691.02962,2265.0,-0.0
2025-01-27 09:00:00,44181.77276,-0.0,-0.0,-0.0,6231.27841,1384.305,2127.64383,2265.0,-0.0
2025-01-27 10:00:00,43949.17623999999,-0.0,-0.0,-0.0,5581.68568,1426.62,3491.51808,2265.0,-0.0
2025-01-27 11:00:00,44255.09054999999,-0.0,-0.0,-0.0,4956.15194,1436.695,4528.06251,2265.0,-0.0
2025-01-27 12:00:00,40215.692820000004,-0.0,-0.0,-0.0,5004.26992,1390.35,4982.68726,2265.0,-0.0
2025-01-27 13:00:00,37552.61382,-0.0,-0.0,-0.0,5268.91881,1452.815,4782.65237,2265.0,-0.0
2025-01-27 14:00:00,35886.91756,-0.0,-0.0,-0.0,5726.03962,1573.715,3964.32782,2265.0,-0.0
2025-01-27 15:00:00,35695.567030000006,-0.0,-0.0,-0.0,6327.51437,1749.02,2545.8986,2265.0,-0.0
2025-01-27 16:00:00,38420.83073,-0.0,-0.0,-0.0,7746.99478,1845.74,927.43449,2265.0,-0.0
2025-01-27 17:00:00,41679.217840000005,-0.0,-0.0,-0.0,9238.65216,1898.13,-0.0,2265.0,-0.0
2025-01-27 18:00:00,38647.75142,-0.0,-0.0,-0.0,10634.07358,1904.175,-0.0,2265.0,-0.0
2025-01-27 19:00:00,34501.612779999996,-0.0,-0.0,-0.0,11500.19722,1906.19,-0.0,2265.0,-0.0
2025-01-27 20:00:00,31919.887069999997,-0.0,-0.0,-0.0,12197.90793,1908.205,-0.0,2265.0,-0.0
2025-01-27 21:00:00,34072.29434,-0.0,-0.0,-0.0,12847.50066,1908.205,-0.0,2265.0,-0.0
2025-01-27 22:00:00,35165.70727,-0.0,-0.0,-0.0,12679.08773,1908.205,-0.0,2265.0,-0.0
2025-01-27 23:00:00,30913.509639999997,-0.0,-0.0,-0.0,13569.27036,1910.22,-0.0,2265.0,-0.0
2025-01-28 00:00:00,29063.84292,-0.0,-0.0,-0.0,14242.92208,1912.235,-0.0,2265.0,-0.0
2025-01-28 01:00:00,26296.486149999997,-0.0,-0.0,-0.0,14796.27885,1912.235,-0.0,2265.0,-0.0
2025-01-28 02:00:00,23436.88125,-0.0,-0.0,-0.0,15036.86875,1914.25,-0.0,2265.0,-0.0
2025-01-28 03:00:00,21502.70145,-0.0,-0.0,-0.0,15518.04855,1914.25,-0.0,2265.0,-0.0
2025-01-28 04:00:00,20788.344680000002,-0.0,-0.0,-0.0,16071.40532,1914.25,-0.0,2265.0,-0.0
2025-01-28 05:00:00,21820.6368,-0.0,-0.0,-0.0,16360.1132,1914.25,-0.0,2265.0,-0.0
2025-01-28 06:00:00,23345.16488,-0.0,-0.0,-0.0,16552.58512,1914.25,-0.0,2265.0,-0.0
2025-01-28 07:00:00,25613.943919999998,-0.0,-0.0,-0.0,16648.82108,1912.235,-0.0,2265.0,-0.0
2025-01-28 08:00:00,27978.984159999996,-0.0,-0.0,-0.0,16167.64128,1912.235,800.13956,2265.0,-0.0
2025-01-28 09:00:00,29072.987859999997,-0.0,-0.0,-0.0,15397.7536,1914.25,2655.00854,2265.0,-0.0
2025-01-28 10:00:00,28557.73003,-0.0,-0.0,-0.0,15662.40249,1914.25,4582.61748,2265.0,-0.0
2025-01-28 11:00:00,27088.686360000003,-0.0,-0.0,-0.0,17105.94189,1914.25,5910.12175,2265.0,-0.0
2025-01-28 12:00:00,22457.889849999996,-0.0,-0.0,-0.0,17539.00371,1914.25,6473.85644,2265.0,-0.0
2025-01-28 13:00:00,19931.86292,-0.0,-0.0,-0.0,17972.06553,1914.25,6273.82155,2265.0,-0.0
2025-01-28 14:00:00,19622.010499999997,-0.0,-0.0,-0.0,18044.2425,1914.25,5455.497,2265.0,-0.0
2025-01-28 15:00:00,21325.930490000002,-0.0,-0.0,-0.0,17707.41664,1914.25,3873.40287,2265.0,-0.0
2025-01-28 16:00:00,26464.04339,-0.0,-0.0,-0.0,18044.2425,1914.25,1618.46411,2265.0,-0.0
2025-01-28 17:00:00,32996.858609999996,-0.0,-0.0,-0.0,18308.89139,1914.25,-0.0,2265.0,-0.0
2025-01-28 18:00:00,32288.15073,-0.0,-0.0,-0.0,18597.59927,1914.25,-0.0,2265.0,-0.0
2025-01-28 19:00:00,29968.91477,-0.0,-0.0,-0.0,18693.83523,1914.25,-0.0,2265.0,-0.0
2025-01-28 20:00:00,28135.09174,-0.0,-0.0,-0.0,18621.65826,1914.25,-0.0,2265.0,-0.0
2025-01-28 21:00:00,30657.85861,-0.0,-0.0,-0.0,18308.89139,1914.25,-0.0,2265.0,-0.0
2025-01-28 22:00:00,32097.69013,-0.0,-0.0,-0.0,17154.05987,1914.25,-0.0,2265.0,-0.0
2025-01-28 23:00:00,30501.98791,-0.0,-0.0,-0.0,16624.76209,1914.25,-0.0,2265.0,-0.0
2025-01-29 00:00:00,30167.10589,-0.0,-0.0,-0.0,16576.64411,1914.25,-0.0,2265.0,-0.0
2025-01-29 01:00:00,28508.75195,-0.0,-0.0,-0.0,16720.99805,1914.25,-0.0,2265.0,-0.0
2025-01-29 02:00:00,27105.84377,-0.0,-0.0,-0.0,16287.93623,1910.22,-0.0,2265.0,-0.0
2025-01-29 03:00:00,27586.583469999998,-0.0,-0.0,-0.0,15566.16653,1914.25,-0.0,2265.0,-0.0
2025-01-29 04:00:00,30849.82226,-0.0,-0.0,-0.0,15060.92774,1914.25,-0.0,2265.0,-0.0
2025-01-29 05:00:00,38091.41216,-0.0,-0.0,-0.0,14820.33784,1914.25,-0.0,2265.0,-0.0
2025-01-29 06:00:00,43117.05822,-0.0,-0.0,-0.0,14964.69178,1914.25,-0.0,2265.0,-0.0
2025-01-29 07:00:00,45017.35317,-0.0,-0.0,-0.0,14844.39683,1914.25,-0.0,2265.0,-0.0
2025-01-29 08:00:00,44941.97492,-0.0,-0.0,-0.0,14748.16087,1914.25,1436.61421,2265.0,-0.0
2025-01-29 09:00:00,42073.577470000004,-0.0,-0.0,-0.0,15373.69461,1914.25,3782.47792,2265.0,-0.0
2025-01-29 10:00:00,41681.419219999996,-0.0,-0.0,-0.0,14555.68895,1914.25,5764.64183,2265.0,-0.0
2025-01-29 11:00:00,39291.984300000004,-0.0,-0.0,-0.0,15614.28451,1914.25,6928.48119,2265.0,-0.0
2025-01-29 12:00:00,36213.648799999995,-0.0,-0.0,-0.0,16552.58512,1914.25,7128.51608,2265.0,-0.0
2025-01-29 13:00:00,35447.96254,-0.0,-0.0,-0.0,16648.82108,1914.25,6582.96638,2265.0,-0.0
2025-01-29 14:00:00,34498.96521,-0.0,-0.0,-0.0,17202.17785,1914.25,5564.60694,2265.0,-0.0
2025-01-29 15:00:00,35556.533599999995,-0.0,-0.0,-0.0,18020.18351,1914.25,3837.03289,2265.0,-0.0
2025-01-29 16:00:00,40582.54741,-0.0,-0.0,-0.0,18020.18351,1914.25,1673.01908,2265.0,-0.0
2025-01-29 17:00:00,46725.45134,-0.0,-0.0,-0.0,17659.29866,1914.25,-0.0,2265.0,-0.0
2025-01-29 18:00:00,45191.746289999995,-0.0,-0.0,-0.0,17539.00371,1914.25,-0.0,2265.0,-0.0
2025-01-29 19:00:00,40561.51316,-0.0,-0.0,-0.0,17226.23684,1914.25,-0.0,2265.0,-0.0
2025-01-29 20:00:00,37318.04407,-0.0,-0.0,-0.0,17009.70593,1914.25,-0.0,2265.0,-0.0
2025-01-29 21:00:00,39816.45983,-0.0,-0.0,-0.0,16432.29017,1914.25,-0.0,2265.0,-0.0
2025-01-29 22:00:00,40928.01523999999,-0.0,-0.0,-0.0,15012.80976,1904.175,-0.0,2265.0,-0.0
2025-01-29 23:00:00,38009.956249999996,-0.0,-0.0,-0.0,15036.86875,1904.175,-0.0,2265.0,-0.0
2025-01-30 00:00:00,37383.2662,-0.0,-0.0,-0.0,14916.5738,1902.16,-0.0,2265.0,-0.0
2025-01-30 01:00:00,35457.82326999999,-0.0,-0.0,-0.0,15084.98673,1906.19,-0.0,2265.0,-0.0
2025-01-30 02:00:00,34205.092059999995,-0.0,-0.0,-0.0,14579.74794,1902.16,-0.0,2265.0,-0.0
2025-01-30 03:00:00,34230.034889999995,-0.0,-0.0,-0.0,14170.74511,1910.22,-0.0,2265.0,-0.0
2025-01-30 04:00:00,37335.67161,-0.0,-0.0,-0.0,13497.09339,1912.235,-0.0,2265.0,-0.0
2025-01-30 05:00:00,44537.88242,-0.0,-0.0,-0.0,13039.97258,1900.145,-0.0,2265.0,-0.0
2025-01-30 06:00:00,50214.314190000005,-0.0,-0.0,-0.0,12486.61581,1890.07,-0.0,2265.0,-0.0
2025-01-30 07:00:00,52272.35288,-0.0,-0.0,-0.0,11740.78712,1861.86,-0.0,2265.0,-0.0
2025-01-30 08:00:00,52209.08055,-0.0,-0.0,-0.0,11187.43035,1724.84,1636.6491,2265.0,-0.0
2025-01-30 09:00:00,50420.548579999995,-0.0,-0.0,-0.0,10754.36853,1753.05,3837.03289,2265.0,-0.0
2025-01-30 10:00:00,51290.98577,-0.0,-0.0,-0.0,8998.06226,1732.9,5510.05197,2265.0,-0.0
2025-01-30 11:00:00,50533.34913999999,-0.0,-0.0,-0.0,8949.94428,1805.44,6219.26658,2265.0,-0.0
2025-01-30 12:00:00,48363.397229999995,-0.0,-0.0,-0.0,9383.0061,1879.995,6055.60167,2265.0,-0.0
2025-01-30 13:00:00,47645.569,-0.0,-0.0,-0.0,9792.00893,1910.22,5328.20207,2265.0,-0.0
2025-01-30 14:00:00,47349.509569999995,-0.0,-0.0,-0.0,10176.95277,1914.25,4255.28766,2265.0,-0.0
2025-01-30 15:00:00,49016.75378,-0.0,-0.0,-0.0,10297.24772,1914.25,2727.7485,2265.0,-0.0
2025-01-30 16:00:00,53768.46674999999,-0.0,-0.0,-0.0,10032.59883,1908.205,1054.72942,2265.0,-0.0
2025-01-30 17:00:00,59662.08809,-0.0,-0.0,-0.0,9840.12691,1851.785,-0.0,2265.0,-0.0
2025-01-30 18:00:00,57040.27642000001,-0.0,-0.0,-0.0,10634.07358,1833.65,-0.0,2265.0,-0.0
2025-01-30 19:00:00,51336.80066,-0.0,-0.0,-0.0,11211.48934,1841.71,-0.0,2265.0,-0.0
2025-01-30 20:00:00,47451.30989999999,-0.0,-0.0,-0.0,11788.9051,1851.785,-0.0,2265.0,-0.0
2025-01-30 21:00:00,49105.18909,-0.0,-0.0,-0.0,12246.02591,1851.785,-0.0,2265.0,-0.0
2025-01-30 22:00:00,48476.12626,-0.0,-0.0,-0.0,12655.02874,1859.845,-0.0,2265.0,-0.0
2025-01-30 23:00:00,44564.28136,-0.0,-0.0,-0.0,12895.61864,1894.1,-0.0,2265.0,-0.0
2025-01-31 00:00:00,43450.84959,-0.0,-0.0,-0.0,13448.97541,1904.175,-0.0,2265.0,-0.0
2025-01-31 01:00:00,41046.71094999999,-0.0,-0.0,-0.0,14315.09905,1906.19,-0.0,2265.0,-0.0
2025-01-31 02:00:00,39231.50398,-0.0,-0.0,-0.0,14387.27602,1910.22,-0.0,2265.0,-0.0
2025-01-31 03:00:00,58644.034889999995,-0.0,-0.0,-0.0,14170.74511,1910.22,-0.0,2265.0,-0.0
2025-01-31 04:00:00,44916.44811939182,-0.0,-0.0,-0.0,14002.33218,1912.235,-0.0,2265.0,-0.0
2025-01-31 05:00:00,61761.0,-0.0,-0.0,-0.0,13593.32935,1910.22,-0.0,2265.0,-0.0
2025-01-31 06:00:00,61761.0,-0.0,-0.0,-0.0,12967.79561,1906.19,-0.0,2265.0,-0.0
2025-01-31 07:00:00,61761.0,-0.0,-0.0,-0.0,12246.02591,1877.98,-0.0,2265.0,-0.0
2025-01-31 08:00:00,61761.0,-0.0,-0.0,-0.0,11548.3152,1821.56,1563.90914,2265.0,-0.0
2025-01-31 09:00:00,61761.0,-0.0,-0.0,-0.0,11043.07641,1716.78,4364.3976,2265.0,-0.0
2025-01-31 10:00:00,61761.0,-0.0,-0.0,-0.0,10152.89378,1239.225,7183.07105,2265.0,-0.0
2025-01-31 11:00:00,61761.0,-0.0,-0.0,-0.0,11235.54833,1015.56,9019.75504,2265.0,-0.0
2025-01-31 12:00:00,61761.0,-0.0,-0.0,-0.0,11716.72813,900.705,9528.93476,2265.0,-0.0
2025-01-31 13:00:00,61761.0,-0.0,-0.0,-0.0,11740.78712,838.24,8965.20007,2265.0,-0.0
2025-01-31 14:00:00,61761.0,-0.0,-0.0,-0.0,11211.48934,777.79,7528.58586,2265.0,-0.0
2025-01-31 15:00:00,61761.0,-0.0,-0.0,-0.0,10778.42752,721.37,5291.83209,2265.0,-0.0
2025-01-31 16:00:00,61761.0,-0.0,-0.0,-0.0,9455.18307,691.145,2473.15864,2265.0,-0.0
2025-01-31 17:00:00,61761.0,3390.2135500000004,-0.0,-0.0,8540.94145,650.845,-0.0,2265.0,-0.0
2025-01-31 18:00:00,61761.0,2175.930320002233,-0.0,-0.0,7987.58468,602.485,-0.0,2265.0,-0.0
2025-01-31 19:00:00,61761.0,-0.0,-0.0,-0.0,7386.10993,562.185,-0.0,2265.0,-0.0
2025-01-31 20:00:00,61761.0,-0.0,-0.0,-0.0,6760.57619,529.945,-0.0,2265.0,-0.0
2025-01-31 21:00:00,61761.0,-0.0,-0.0,-0.0,6255.3374,525.915,-0.0,2265.0,-0.0
2025-01-31 22:00:00,61761.0,-0.0,-0.0,-0.0,5052.3879,360.685,-0.0,2265.0,-0.0
2025-01-31 23:00:00,61761.0,-0.0,-0.0,-0.0,5076.44689,529.945,-0.0,2265.0,-0.0
2025-02-01 00:00:00,61761.0,-0.0,-0.0,-0.0,5052.3879,852.345,-0.0,2265.0,-0.0
2025-02-01 01:00:00,61761.0,-0.0,-0.0,-0.0,5052.3879,1136.46,-0.0,2265.0,-0.0
2025-02-01 02:00:00,61761.0,-0.0,-0.0,-0.0,5124.56487,1293.63,-0.0,2265.0,-0.0
2025-02-01 03:00:00,61761.0,-0.0,-0.0,-0.0,5172.68285,1474.98,-0.0,2265.0,-0.0
2025-02-01 04:00:00,61761.0,-0.0,-0.0,-0.0,5437.33174,1638.195,-0.0,2265.0,-0.0
2025-02-01 05:00:00,61761.0,-0.0,-0.0,-0.0,5750.09861,1839.695,-0.0,2265.0,-0.0
2025-02-01 06:00:00,61761.0,3282.882700002233,-0.0,-0.0,6495.9273,1906.19,-0.0,2265.0,-0.0
2025-02-01 07:00:00,61761.0,3787.3751200000006,-0.0,-0.0,7506.40488,1910.22,-0.0,2265.0,-0.0
2025-02-01 08:00:00,61761.0,596.9636400000018,-0.0,-0.0,8396.58751,1904.175,2091.27385,2265.0,-0.0
2025-02-01 09:00:00,61761.0,-0.0,-0.0,-0.0,9455.18307,1843.725,4582.61748,2265.0,-0.0
2025-02-01 10:00:00,61761.0,-0.0,-0.0,-0.0,9936.36287,1652.3,6455.67145,2265.0,-0.0
2025-02-01 11:00:00,61761.0,-0.0,-0.0,-0.0,10513.77863,1668.42,7528.58586,2265.0,-0.0
2025-02-01 12:00:00,61761.0,-0.0,-0.0,-0.0,11307.7253,1724.84,7692.25077,2265.0,-0.0
2025-02-01 13:00:00,61761.0,-0.0,-0.0,-0.0,11331.78429,1726.855,6873.92622,2265.0,-0.0
2025-02-01 14:00:00,61761.0,-0.0,-0.0,-0.0,11283.66631,1640.21,5219.09213,2265.0,-0.0
2025-02-01 15:00:00,61761.0,-0.0,-0.0,-0.0,11187.43035,1460.875,3000.52335,2265.0,-0.0
2025-02-01 16:00:00,61761.0,-0.0,-0.0,-0.0,10176.95277,1204.97,1018.35944,2265.0,-0.0
2025-02-01 17:00:00,61761.0,2401.658800000001,-0.0,-0.0,9142.4162,1198.925,-0.0,2265.0,-0.0
2025-02-01 18:00:00,61761.0,661.8354200022331,-0.0,-0.0,8228.17458,1341.99,-0.0,2265.0,-0.0
2025-02-01 19:00:00,61761.0,-0.0,-0.0,-0.0,7698.8768,1426.62,-0.0,2265.0,-0.0
2025-02-01 20:00:00,61761.0,-0.0,-0.0,-0.0,7482.34589,1392.365,-0.0,2265.0,-0.0
2025-02-01 21:00:00,61761.0,-0.0,-0.0,-0.0,7410.16892,1462.89,-0.0,2265.0,-0.0
2025-02-01 22:00:00,61761.0,-0.0,-0.0,-0.0,7097.40205,1331.915,-0.0,2265.0,-0.0
2025-02-01 23:00:00,61761.0,-0.0,-0.0,-0.0,7337.99195,1493.115,-0.0,2265.0,-0.0
2025-02-02 00:00:00,61761.0,-0.0,-0.0,-0.0,7386.10993,1603.94,-0.0,2265.0,-0.0
2025-02-02 01:00:00,61761.0,-0.0,-0.0,-0.0,7458.2869,1650.285,-0.0,2265.0,-0.0
2025-02-02 02:00:00,61761.0,-0.0,-0.0,-0.0,7337.99195,1765.14,-0.0,2265.0,-0.0
2025-02-02 03:00:00,61761.0,-0.0,-0.0,-0.0,7362.05094,1890.07,-0.0,2265.0,-0.0
2025-02-02 04:00:00,61761.0,-0.0,-0.0,-0.0,7554.52286,1898.13,-0.0,2265.0,-0.0
2025-02-02 05:00:00,61761.0,-0.0,-0.0,-0.0,7963.52569,1910.22,-0.0,2265.0,-0.0
2025-02-02 06:00:00,61761.0,-0.0,-0.0,-0.0,8757.47236,1908.205,-0.0,2265.0,-0.0
2025-02-02 07:00:00,61761.0,-0.0,-0.0,-0.0,9503.30105,1902.16,-0.0,2265.0,-0.0
2025-02-02 08:00:00,61761.0,-0.0,-0.0,-0.0,10225.07075,1908.205,1272.9493,2265.0,-0.0
2025-02-02 09:00:00,61761.0,-0.0,-0.0,-0.0,10778.42752,1910.22,3236.92822,2265.0,-0.0
2025-02-02 10:00:00,61761.0,-0.0,-0.0,-0.0,11428.02025,1902.16,5000.87225,2265.0,-0.0
2025-02-02 11:00:00,61761.0,-0.0,-0.0,-0.0,12775.32369,1902.16,6128.34163,2265.0,-0.0
2025-02-02 12:00:00,61761.0,-0.0,-0.0,-0.0,13497.09339,1896.115,6564.78139,2265.0,-0.0
2025-02-02 13:00:00,61111.02133,-0.0,-0.0,-0.0,14483.51198,1912.235,6019.23169,2265.0,-0.0
2025-02-02 14:00:00,60035.32978,-0.0,-0.0,-0.0,14700.04289,1912.235,4855.39233,2265.0,-0.0
2025-02-02 15:00:00,60831.89998,-0.0,-0.0,-0.0,14844.39683,1910.22,3291.48319,2265.0,-0.0
2025-02-02 16:00:00,61761.0,-0.0,-0.0,-0.0,14627.86592,1906.19,1345.68926,2265.0,-0.0
2025-02-02 17:00:00,61761.0,-0.0,-0.0,-0.0,14868.45582,1902.16,-0.0,2265.0,-0.0
2025-02-02 18:00:00,61761.0,-0.0,-0.0,-0.0,15662.40249,1894.1,-0.0,2265.0,-0.0
2025-02-02 19:00:00,61475.4967,-0.0,-0.0,-0.0,16119.5233,1877.98,-0.0,2265.0,-0.0
2025-02-02 20:00:00,58832.64286,-0.0,-0.0,-0.0,16504.46714,1865.89,-0.0,2265.0,-0.0
2025-02-02 21:00:00,60947.53988,-0.0,-0.0,-0.0,16552.58512,1863.875,-0.0,2265.0,-0.0
2025-02-02 22:00:00,60833.23276,-0.0,-0.0,-0.0,16263.87724,1865.89,-0.0,2265.0,-0.0
2025-02-02 23:00:00,55211.61003,-0.0,-0.0,-0.0,16913.46997,1869.92,-0.0,2265.0,-0.0
2025-02-03 00:00:00,53188.92831,-0.0,-0.0,-0.0,17587.12169,1873.95,-0.0,2265.0,-0.0
2025-02-03 01:00:00,50479.68851000001,-0.0,-0.0,-0.0,18068.30149,1882.01,-0.0,2265.0,-0.0
2025-02-03 02:00:00,47864.11158999999,-0.0,-0.0,-0.0,18260.77341,1896.115,-0.0,2265.0,-0.0
2025-02-03 03:00:00,46710.050579999996,-0.0,-0.0,-0.0,18236.71442,1912.235,-0.0,2265.0,-0.0
2025-02-03 04:00:00,47283.28654,-0.0,-0.0,-0.0,18140.47846,1912.235,-0.0,2265.0,-0.0
2025-02-03 05:00:00,49748.20139,-0.0,-0.0,-0.0,17779.59361,1908.205,-0.0,2265.0,-0.0
2025-02-03 06:00:00,52448.131239999995,-0.0,-0.0,-0.0,17418.70876,1902.16,-0.0,2265.0,-0.0
2025-02-03 07:00:00,55376.267049999995,-0.0,-0.0,-0.0,16961.58795,1900.145,-0.0,2265.0,-0.0
2025-02-03 08:00:00,57447.95816,-0.0,-0.0,-0.0,16504.46714,1884.025,545.5497,2265.0,-0.0
2025-02-03 09:00:00,57420.59452000001,-0.0,-0.0,-0.0,16167.64128,1875.965,1454.7992,2265.0,-0.0
2025-02-03 10:00:00,58054.436740000005,-0.0,-0.0,-0.0,15493.98956,1682.525,2364.0487,2265.0,-0.0
2025-02-03 11:00:00,58036.52225000001,-0.0,-0.0,-0.0,16456.34916,1618.045,2564.08359,2265.0,-0.0
2025-02-03 12:00:00,54825.92831000002,-0.0,-0.0,-0.0,17081.8829,1585.805,2200.38379,2265.0,-0.0
2025-02-03 13:00:00,53783.63578999999,-0.0,-0.0,-0.0,16432.29017,1654.315,1745.75904,2265.0,-0.0
2025-02-03 14:00:00,52967.59823999999,-0.0,-0.0,-0.0,15782.69744,1763.125,1236.57932,2265.0,-0.0
2025-02-03 15:00:00,53017.059760000004,-0.0,-0.0,-0.0,15349.63562,1783.275,691.02962,2265.0,-0.0
2025-02-03 16:00:00,56291.248080000005,-0.0,-0.0,-0.0,14363.21703,1813.5,200.03489,2265.0,-0.0
2025-02-03 17:00:00,61761.0,-0.0,-0.0,-0.0,13280.56248,1787.305,-0.0,2265.0,-0.0
2025-02-03 18:00:00,60695.52313,-0.0,-0.0,-0.0,12342.26187,1775.215,-0.0,2265.0,-0.0
2025-02-03 19:00:00,58639.413889999996,-0.0,-0.0,-0.0,11764.84611,1845.74,-0.0,2265.0,-0.0
2025-02-03 20:00:00,57502.4147,-0.0,-0.0,-0.0,11307.7253,1861.86,-0.0,2265.0,-0.0
2025-02-03 21:00:00,60479.25455,-0.0,-0.0,-0.0,10946.84045,1867.905,-0.0,2265.0,-0.0
2025-02-03 22:00:00,60879.379649999995,-0.0,-0.0,-0.0,11187.43035,1906.19,-0.0,2265.0,-0.0
2025-02-03 23:00:00,58729.37617,-0.0,-0.0,-0.0,10032.59883,1884.025,-0.0,2265.0,-0.0
2025-02-04 00:00:00,58265.70395,-0.0,-0.0,-0.0,9503.30105,1879.995,-0.0,2265.0,-0.0
2025-02-04 01:00:00,56083.42299000001,-0.0,-0.0,-0.0,9599.53701,1886.04,-0.0,2265.0,-0.0
2025-02-04 02:00:00,53278.44713,-0.0,-0.0,-0.0,9936.36287,1906.19,-0.0,2265.0,-0.0
2025-02-04 03:00:00,51592.37031,-0.0,-0.0,-0.0,10369.42469,1908.205,-0.0,2265.0,-0.0
2025-02-04 04:00:00,51453.63243,-0.0,-0.0,-0.0,10658.13257,1912.235,-0.0,2265.0,-0.0
2025-02-04 05:00:00,52840.26349,-0.0,-0.0,-0.0,10802.48651,1914.25,-0.0,2265.0,-0.0
2025-02-04 06:00:00,54762.61743,-0.0,-0.0,-0.0,10658.13257,1914.25,-0.0,2265.0,-0.0
2025-02-04 07:00:00,57214.02753,-0.0,-0.0,-0.0,10898.72247,1914.25,-0.0,2265.0,-0.0
2025-02-04 08:00:00,59325.491160000005,-0.0,-0.0,-0.0,10730.30954,1914.25,1272.9493,2265.0,-0.0
2025-02-04 09:00:00,60043.51508999999,-0.0,-0.0,-0.0,10201.01176,1914.25,3364.22315,2265.0,-0.0
2025-02-04 10:00:00,61761.0,-0.0,-0.0,-0.0,7578.58185,1914.25,5310.01708,2265.0,-0.0
2025-02-04 11:00:00,60952.1853,-0.0,-0.0,-0.0,8492.82347,1914.25,6855.74123,2265.0,-0.0
2025-02-04 12:00:00,55363.15036000001,-0.0,-0.0,-0.0,9551.41903,1910.22,7983.21061,2265.0,-0.0
2025-02-04 13:00:00,51023.27416,-0.0,-0.0,-0.0,11067.1354,1912.235,8292.35544,2265.0,-0.0
2025-02-04 14:00:00,49317.25617,-0.0,-0.0,-0.0,12438.49783,1914.25,7273.996,2265.0,-0.0
2025-02-04 15:00:00,50298.858349999995,-0.0,-0.0,-0.0,13473.0344,1912.235,5000.87225,2265.0,-0.0
2025-02-04 16:00:00,54908.28625,-0.0,-0.0,-0.0,14411.33501,1890.07,2291.30874,2265.0,-0.0
2025-02-04 17:00:00,61761.0,-0.0,-0.0,-0.0,13833.91925,1853.8,-0.0,2265.0,-0.0
2025-02-04 18:00:00,61761.0,-0.0,-0.0,-0.0,13545.21137,1787.305,-0.0,2265.0,-0.0
2025-02-04 19:00:00,61331.239740000005,-0.0,-0.0,-0.0,13809.86026,1732.9,-0.0,2265.0,-0.0
2025-02-04 20:00:00,59279.57585000001,-0.0,-0.0,-0.0,14074.50915,1734.915,-0.0,2265.0,-0.0
2025-02-04 21:00:00,61521.99085,-0.0,-0.0,-0.0,14074.50915,1813.5,-0.0,2265.0,-0.0
2025-02-04 22:00:00,60531.451250000006,-0.0,-0.0,-0.0,15036.86875,1837.68,-0.0,2265.0,-0.0
2025-02-04 23:00:00,58602.013170000006,-0.0,-0.0,-0.0,14844.39683,1825.59,-0.0,2265.0,-0.0
2025-02-05 00:00:00,58641.89095,-0.0,-0.0,-0.0,14315.09905,1882.01,-0.0,2265.0,-0.0
2025-02-05 01:00:00,57703.42469000001,-0.0,-0.0,-0.0,13689.56531,1882.01,-0.0,2265.0,-0.0
2025-02-05 02:00:00,56493.41812421054,-0.0,-0.0,-0.0,13088.09056,1875.965,-0.0,2265.0,-0.0
2025-02-05 03:00:00,56821.74434,-0.0,-0.0,-0.0,12847.50066,1847.755,-0.0,2265.0,-0.0
2025-02-05 04:00:00,60159.22515,-0.0,-0.0,-0.0,12390.37985,1799.395,-0.0,2265.0,-0.0
