date,ger_battery_prod,ger_hydro-reservoir_prod,ger_battery_cons,ger_hydro-reservoir_cons,ger_battery_soc,ger_hydro-reservoir_soc
2025-03-15 05:00:00,0.0,1388.5910000000003,-0.0,-0.0,8000.0,193216.83637119178
2025-03-15 06:00:00,0.0,4942.689999999999,-0.0,-0.0,8000.0,188275.14637119177
2025-03-15 07:00:00,0.0,6186.889999999999,-0.0,-0.0,8000.0,182089.2563711918
2025-03-15 08:00:00,0.0,6543.52,-0.0,-0.0,8000.0,175546.7363711918
2025-03-15 09:00:00,0.0,6489.279999999999,-0.0,-0.0,8000.0,169058.4563711918
2025-03-15 10:00:00,0.0,6822.522000000001,-0.0,-0.0,8000.0,162236.9343711918
2025-03-15 11:00:00,0.0,7032.818000000001,-0.0,-0.0,8000.0,155205.1163711918
2025-03-15 12:00:00,0.0,7280.701000000001,-0.0,-0.0,8000.0,147925.4153711918
2025-03-15 13:00:00,0.0,5803.115000000002,-0.0,-0.0,8000.0,142123.3003711918
2025-03-15 14:00:00,0.0,4735.162,-0.0,-0.0,8000.0,137389.1383711918
2025-03-15 15:00:00,0.0,4084.24,-0.0,-0.0,8000.0,133305.8983711918
2025-03-15 16:00:00,0.0,5594.771000000001,-0.0,-0.0,8000.0,127712.1273711918
2025-03-15 17:00:00,0.0,9283.979999999998,-0.0,-0.0,8000.0,118429.14737119181
2025-03-15 18:00:00,237.27299999999923,10000.0,-0.0,-0.0,7750.238947367798,108430.14737119181
2025-03-15 19:00:00,0.0,6254.981,-0.0,-0.0,7750.238947367798,102176.16637119181
2025-03-15 20:00:00,0.0,1879.9970000000012,-0.0,-0.0,7750.238947367798,100297.1693711918
2025-03-15 21:00:00,-262.90637119179195,-1753.058628808209,262.90637119179195,1753.058628808209,8000.0,102051.22800000002
2025-03-15 22:00:00,0.0,-6179.507,-0.0,6179.507,8000.0,108231.73500000002
2025-03-15 23:00:00,0.0,-9034.947,-0.0,9034.947,8000.0,117267.68200000002
2025-03-16 00:00:00,0.0,-9784.899,-0.0,9784.899,8000.0,127053.58100000002
2025-03-16 01:00:00,0.0,-9738.882,-0.0,9738.882,8000.0,136793.46300000002
2025-03-16 02:00:00,0.0,-8081.521,-0.0,8081.521,8000.0,144875.98400000003
2025-03-16 03:00:00,0.0,-5182.748,-0.0,5182.748,8000.0,150059.73200000002
2025-03-16 04:00:00,0.0,42.925999999999476,-0.0,-0.0,8000.0,150017.806
2025-03-16 05:00:00,0.0,7322.177,-0.0,-0.0,8000.0,142696.62900000002
2025-03-16 06:00:00,722.9462474760916,10000.0,-0.0,-0.0,7239.003950023264,132697.62900000002
2025-03-16 07:00:00,0.0,10000.0,-0.0,-0.0,7239.003950023264,122698.629
2025-03-16 08:00:00,1844.0040000000008,10000.0,-0.0,-0.0,5297.947107913147,112699.629
2025-03-16 09:00:00,1116.1729999999989,10000.0,-0.0,-0.0,4123.0281605417895,102700.629
2025-03-16 10:00:00,1481.2139999999981,10000.0,-0.0,-0.0,2563.8555289589463,92701.629
2025-03-16 11:00:00,843.3729999999978,10000.0,-0.0,-0.0,1676.0944763251503,82702.629
2025-03-16 12:00:00,115.07200000000012,10000.0,-0.0,-0.0,1554.9660552722157,72703.629
2025-03-16 13:00:00,-599.0150000000012,10000.0,599.0150000000012,-0.0,2124.030305272217,62704.629
2025-03-16 14:00:00,-752.6359999999986,10000.0,752.6359999999986,-0.0,2839.0345052722155,52705.629
2025-03-16 15:00:00,-825.2079999999987,10000.0,825.2079999999987,-0.0,3622.982105272214,42706.629
2025-03-16 16:00:00,0.0,10000.0,-0.0,-0.0,3622.982105272214,32707.629
2025-03-16 17:00:00,0.0,10000.0,-0.0,-0.0,3622.982105272214,22708.629
2025-03-16 18:00:00,3441.8329999999987,10000.0,-0.0,-0.0,-0.0,12709.629000000003
2025-03-16 19:00:00,0.0,8753.589000000002,-0.0,-0.0,-0.0,3957.040000000001
2025-03-16 20:00:00,0.0,3958.040000000001,-0.0,-0.0,-0.0,-0.0
2025-03-16 21:00:00,0.0,-207.3209999999999,-0.0,207.3209999999999,-0.0,208.3209999999999
2025-03-16 22:00:00,0.0,209.3209999999999,-0.0,-0.0,-0.0,-0.0
2025-03-16 23:00:00,0.0,-8593.327,-0.0,8593.327,-0.0,8594.327
2025-03-17 00:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,18595.326999999997
2025-03-17 01:00:00,0.0,-3899.546,-0.0,3899.546,-0.0,22495.872999999996
2025-03-17 02:00:00,0.0,-4310.004,-0.0,4310.004,-0.0,26806.876999999997
2025-03-17 03:00:00,0.0,-4088.7100000000005,-0.0,4088.7100000000005,-0.0,30896.586999999996
2025-03-17 04:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,40897.587
2025-03-17 05:00:00,0.0,-1792.5259999999998,-0.0,1792.5259999999998,-0.0,42691.113
2025-03-17 06:00:00,0.0,-8002.368,-0.0,8002.368,-0.0,50694.481
2025-03-17 07:00:00,0.0,-6164.375,-0.0,6164.375,-0.0,56859.856
2025-03-17 08:00:00,0.0,-5733.22,-0.0,5733.22,-0.0,62594.076
2025-03-17 09:00:00,0.0,2027.3680000000004,-0.0,-0.0,-0.0,60567.708
2025-03-17 10:00:00,0.0,-7092.5779999999995,-0.0,7092.5779999999995,-0.0,67661.286
2025-03-17 11:00:00,0.0,926.4830000000002,-0.0,-0.0,-0.0,66735.80299999999
2025-03-17 12:00:00,0.0,325.08799999999974,-0.0,-0.0,-0.0,66411.71499999998
2025-03-17 13:00:00,0.0,639.1110000000008,-0.0,-0.0,-0.0,65773.60399999998
2025-03-17 14:00:00,0.0,-6854.010000000001,-0.0,6854.010000000001,-0.0,72628.61399999997
2025-03-17 15:00:00,0.0,-3989.071,-0.0,3989.071,-0.0,76618.68499999997
2025-03-17 16:00:00,0.0,-244.8119999999999,-0.0,244.8119999999999,-0.0,76864.49699999997
2025-03-17 17:00:00,0.0,7919.183662038355,-0.0,-0.0,-0.0,68946.31333796162
2025-03-17 18:00:00,0.0,4915.317999999999,-0.0,-0.0,-0.0,64031.99533796161
2025-03-17 19:00:00,0.0,1543.9300000000003,-0.0,-0.0,-0.0,62489.06533796161
2025-03-17 20:00:00,0.0,-1134.8139999999999,-0.0,1134.8139999999999,-0.0,63624.87933796161
2025-03-17 21:00:00,0.0,-3084.155,-0.0,3084.155,-0.0,66710.03433796161
2025-03-17 22:00:00,0.0,-5937.3240000000005,-0.0,5937.3240000000005,-0.0,72648.3583379616
2025-03-17 23:00:00,0.0,-8925.101,-0.0,8925.101,-0.0,81574.4593379616
2025-03-18 00:00:00,0.0,-9931.104,-0.0,9931.104,-0.0,91506.56333796159
2025-03-18 01:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,101507.56333796159
2025-03-18 02:00:00,0.0,-2218.581,-0.0,2218.581,-0.0,103727.1443379616
2025-03-18 03:00:00,-1226.3026315789448,-10000.0,1226.3026315789448,10000.0,1164.9874999999975,113728.1443379616
2025-03-18 04:00:00,0.0,-3242.864,-0.0,3242.864,1164.9874999999975,116972.0083379616
2025-03-18 05:00:00,0.0,-2580.67,-0.0,2580.67,1164.9874999999975,119553.6783379616
2025-03-18 06:00:00,0.0,-9859.042000000001,-0.0,9859.042000000001,1164.9874999999975,129413.7203379616
2025-03-18 07:00:00,0.0,-8963.282,-0.0,8963.282,1164.9874999999975,138378.0023379616
2025-03-18 08:00:00,0.0,-9547.362000000001,-0.0,9547.362000000001,1164.9874999999975,147926.3643379616
2025-03-18 09:00:00,0.0,-1355.562,-0.0,1355.562,1164.9874999999975,149282.9263379616
2025-03-18 10:00:00,0.0,-10000.0,-0.0,10000.0,1164.9874999999975,159283.9263379616
2025-03-18 11:00:00,-3388.0960000000014,-10000.0,3388.0960000000014,10000.0,4383.678699999999,169284.9263379616
2025-03-18 12:00:00,0.0,-10000.0,-0.0,10000.0,4383.678699999999,179285.9263379616
2025-03-18 13:00:00,0.0,-10000.0,-0.0,10000.0,4383.678699999999,189286.9263379616
2025-03-18 14:00:00,-2767.2960000000003,-10000.0,2767.2960000000003,10000.0,7012.609899999999,199287.9263379616
2025-03-18 15:00:00,0.0,-9405.849,-0.0,9405.849,7012.609899999999,208694.7753379616
2025-03-18 16:00:00,0.0,-4136.164,-0.0,4136.164,7012.609899999999,212831.93933796158
2025-03-18 17:00:00,0.0,2150.0370000000003,-0.0,-0.0,7012.609899999999,210682.90233796157
2025-03-18 18:00:00,0.0,5411.807000000001,-0.0,-0.0,7012.609899999999,205272.09533796157
2025-03-18 19:00:00,0.0,2927.9809999999998,-0.0,-0.0,7012.609899999999,202345.11433796157
2025-03-18 20:00:00,0.0,694.4519999999993,-0.0,-0.0,7012.609899999999,201651.66233796158
2025-03-18 21:00:00,0.0,-1566.9210000000003,-0.0,1566.9210000000003,7012.609899999999,203219.58333796158
2025-03-18 22:00:00,0.0,-5440.071,-0.0,5440.071,7012.609899999999,208660.65433796158
2025-03-18 23:00:00,0.0,-8326.899,-0.0,8326.899,7012.609899999999,216988.55333796158
2025-03-19 00:00:00,0.0,-9668.702,-0.0,9668.702,7012.609899999999,226658.25533796157
2025-03-19 01:00:00,-777.0600000000013,-10000.0,777.0600000000013,10000.0,7750.8169,236659.25533796157
2025-03-19 02:00:00,-262.2980000000007,-10000.0,262.2980000000007,10000.0,8000.0,246660.25533796157
2025-03-19 03:00:00,0.0,-7870.627,-0.0,7870.627,8000.0,254531.88233796158
2025-03-19 04:00:00,0.0,-2546.576,-0.0,2546.576,8000.0,257079.45833796158
2025-03-19 05:00:00,0.0,4119.722,-0.0,-0.0,8000.0,252960.73633796157
2025-03-19 06:00:00,0.0,7766.717999999999,-0.0,-0.0,8000.0,245195.01833796158
2025-03-19 07:00:00,0.0,7354.914999999999,-0.0,-0.0,8000.0,237841.10333796157
2025-03-19 08:00:00,0.0,5981.751000000002,-0.0,-0.0,8000.0,231860.35233796158
2025-03-19 09:00:00,0.0,4091.9990000000016,-0.0,-0.0,8000.0,227769.35333796157
2025-03-19 10:00:00,0.0,3225.5830000000024,-0.0,-0.0,8000.0,224544.77033796156
2025-03-19 11:00:00,0.0,2523.2940000000017,-0.0,-0.0,8000.0,222022.47633796156
2025-03-19 12:00:00,0.0,2244.1989999999987,-0.0,-0.0,8000.0,219779.27733796157
2025-03-19 13:00:00,0.0,2809.0790000000015,-0.0,-0.0,8000.0,216971.19833796157
2025-03-19 14:00:00,0.0,3915.131000000003,-0.0,-0.0,8000.0,213057.06733796158
2025-03-19 15:00:00,0.0,5577.489,-0.0,-0.0,8000.0,207480.57833796158
2025-03-19 16:00:00,0.0,9344.127,-0.0,-0.0,8000.0,198137.45133796157
2025-03-19 17:00:00,4000.0,10000.0,-0.0,-0.0,3789.4736842,188138.45133796157
2025-03-19 18:00:00,1540.0319999809992,10000.0,-0.0,-0.0,2168.3873684264745,178139.45133796157
2025-03-19 19:00:00,2059.9680000000008,10000.0,-0.0,-0.0,-0.0,168140.45133796157
2025-03-19 20:00:00,0.0,7198.033000000001,-0.0,-0.0,-0.0,160943.41833796157
2025-03-19 21:00:00,0.0,2819.682999999999,-0.0,-0.0,-0.0,158124.73533796158
2025-03-19 22:00:00,0.0,-1502.3030000000003,-0.0,1502.3030000000003,-0.0,159628.0383379616
2025-03-19 23:00:00,0.0,-4412.428,-0.0,4412.428,-0.0,164041.46633796158
2025-03-20 00:00:00,0.0,-6211.299,-0.0,6211.299,-0.0,170253.76533796158
2025-03-20 01:00:00,0.0,-6790.527,-0.0,6790.527,-0.0,177045.29233796158
2025-03-20 02:00:00,0.0,-5537.222,-0.0,5537.222,-0.0,182583.5143379616
2025-03-20 03:00:00,-4000.0,1005.8059999999996,4000.0,-0.0,3800.0,181578.70833796158
2025-03-20 04:00:00,-4000.0,6134.023,4000.0,-0.0,7600.0,175445.6853379616
2025-03-20 05:00:00,0.0,8311.696999999998,-0.0,-0.0,7600.0,167134.9883379616
2025-03-20 06:00:00,1321.9829999999984,10000.0,-0.0,-0.0,6208.438947364944,157135.9883379616
2025-03-20 07:00:00,0.0,9475.089999999998,-0.0,-0.0,6208.438947364944,147661.8983379616
2025-03-20 08:00:00,0.0,5432.33,-0.0,-0.0,6208.438947364944,142230.56833796162
2025-03-20 09:00:00,-1885.853739615848,3282.6397396158463,1885.853739615848,-0.0,8000.0,138948.92859834578
2025-03-20 10:00:00,0.0,-1201.5779999999977,-0.0,1201.5779999999977,8000.0,140151.5065983458
2025-03-20 11:00:00,0.0,-2996.8509999999987,-0.0,2996.8509999999987,8000.0,143149.35759834578
2025-03-20 12:00:00,0.0,-3489.956000000002,-0.0,3489.956000000002,8000.0,146640.3135983458
2025-03-20 13:00:00,0.0,-3056.860999999997,-0.0,3056.860999999997,8000.0,149698.1745983458
2025-03-20 14:00:00,0.0,-864.8109999999997,-0.0,864.8109999999997,8000.0,150563.98559834578
2025-03-20 15:00:00,0.0,3056.4799999999996,-0.0,-0.0,8000.0,147508.50559834577
2025-03-20 16:00:00,0.0,8884.485,-0.0,-0.0,8000.0,138625.02059834579
2025-03-20 17:00:00,4000.0,10000.0,-0.0,-0.0,3789.4736842,128626.0205983458
2025-03-20 18:00:00,480.7699999810004,10000.0,-0.0,-0.0,3283.4000000082083,118627.0205983458
2025-03-20 19:00:00,3119.2299999999996,10000.0,-0.0,-0.0,-0.0,108628.0205983458
2025-03-20 20:00:00,0.0,8399.530999999999,-0.0,-0.0,-0.0,100229.4895983458
2025-03-20 21:00:00,0.0,4088.348,-0.0,-0.0,-0.0,96142.1415983458
2025-03-20 22:00:00,-3120.3445983457523,2865.0745983457527,3120.3445983457523,-0.0,2964.3273684284645,93278.06700000004
2025-03-20 23:00:00,0.0,-3434.051,-0.0,3434.051,2964.3273684284645,96713.11800000005
2025-03-21 00:00:00,0.0,-5208.3279999999995,-0.0,5208.3279999999995,2964.3273684284645,101922.44600000004
2025-03-21 01:00:00,0.0,-5932.629,-0.0,5932.629,2964.3273684284645,107856.07500000004
2025-03-21 02:00:00,0.0,-5244.612,-0.0,5244.612,2964.3273684284645,113101.68700000003
2025-03-21 03:00:00,0.0,-3059.762,-0.0,3059.762,2964.3273684284645,116162.44900000004
2025-03-21 04:00:00,0.0,1598.1779999999999,-0.0,-0.0,2964.3273684284645,114565.27100000004
2025-03-21 05:00:00,0.0,7327.868999999999,-0.0,-0.0,2964.3273684284645,107238.40200000003
2025-03-21 06:00:00,0.0,9978.152999999998,-0.0,-0.0,2964.3273684284645,97261.24900000003
2025-03-21 07:00:00,0.0,9072.096999999998,-0.0,-0.0,2964.3273684284645,88190.15200000003
2025-03-21 08:00:00,0.0,7377.509000000002,-0.0,-0.0,2964.3273684284645,80813.64300000003
2025-03-21 09:00:00,0.0,3997.151,-0.0,-0.0,2964.3273684284645,76817.49200000003
2025-03-21 10:00:00,0.0,2144.8870000000006,-0.0,-0.0,2964.3273684284645,74673.60500000003
2025-03-21 11:00:00,0.0,-222.52499999999964,-0.0,222.52499999999964,2964.3273684284645,74897.13000000002
2025-03-21 12:00:00,0.0,-2901.2819999999974,-0.0,2901.2819999999974,2964.3273684284645,77799.41200000001
2025-03-21 13:00:00,0.0,-4521.789000000001,-0.0,4521.789000000001,2964.3273684284645,82322.20100000002
2025-03-21 14:00:00,0.0,-4037.0779999999995,-0.0,4037.0779999999995,2964.3273684284645,86360.27900000001
2025-03-21 15:00:00,0.0,-2453.6719999999987,-0.0,2453.6719999999987,2964.3273684284645,88814.951
2025-03-21 16:00:00,0.0,1786.022,-0.0,-0.0,2964.3273684284645,87029.929
2025-03-21 17:00:00,0.0,8775.882,-0.0,-0.0,2964.3273684284645,78255.047
2025-03-21 18:00:00,2816.111000000001,10000.0,-0.0,-0.0,-0.0,68256.047
2025-03-21 19:00:00,0.0,9279.812,-0.0,-0.0,-0.0,58977.235
2025-03-21 20:00:00,0.0,4944.878999999999,-0.0,-0.0,-0.0,54033.356
2025-03-21 21:00:00,0.0,825.8220000000001,-0.0,-0.0,-0.0,53208.534
2025-03-21 22:00:00,0.0,-4064.5030000000006,-0.0,4064.5030000000006,-0.0,57274.037000000004
2025-03-21 23:00:00,0.0,-6745.722,-0.0,6745.722,-0.0,64020.759000000005
2025-03-22 00:00:00,0.0,-8391.350999999999,-0.0,8391.350999999999,-0.0,72413.11
2025-03-22 01:00:00,0.0,-8907.95,-0.0,8907.95,-0.0,81322.06
2025-03-22 02:00:00,0.0,-8250.804,-0.0,8250.804,-0.0,89573.864
2025-03-22 03:00:00,0.0,-5934.297,-0.0,5934.297,-0.0,95509.16100000001
2025-03-22 04:00:00,0.0,-748.2920000000004,-0.0,748.2920000000004,-0.0,96258.45300000001
2025-03-22 05:00:00,0.0,5369.424999999999,-0.0,-0.0,-0.0,90890.028
2025-03-22 06:00:00,0.0,8606.515,-0.0,-0.0,-0.0,82284.513
2025-03-22 07:00:00,0.0,9667.862,-0.0,-0.0,-0.0,72617.65100000001
2025-03-22 08:00:00,0.0,9153.121,-0.0,-0.0,-0.0,63465.530000000006
2025-03-22 09:00:00,0.0,8748.065000000002,-0.0,-0.0,-0.0,54718.465000000004
2025-03-22 10:00:00,0.0,8277.402,-0.0,-0.0,-0.0,46442.063
2025-03-22 11:00:00,0.0,7431.309000000001,-0.0,-0.0,-0.0,39011.754
2025-03-22 12:00:00,0.0,5996.112000000001,-0.0,-0.0,-0.0,33016.642
2025-03-22 13:00:00,0.0,4271.859999999999,-0.0,-0.0,-0.0,28745.782
2025-03-22 14:00:00,0.0,2746.2920000000004,-0.0,-0.0,-0.0,26000.489999999998
2025-03-22 15:00:00,0.0,2189.576,-0.0,-0.0,-0.0,23811.913999999997
2025-03-22 16:00:00,0.0,4157.529999999999,-0.0,-0.0,-0.0,19655.384
2025-03-22 17:00:00,0.0,7867.0599999999995,-0.0,-0.0,-0.0,11789.324
2025-03-22 18:00:00,0.0,8110.454,-0.0,-0.0,-0.0,3679.87
2025-03-22 19:00:00,0.0,3680.87,-0.0,-0.0,-0.0,-0.0
2025-03-22 20:00:00,0.0,-1456.6179999999995,-0.0,1456.6179999999995,-0.0,1457.6179999999995
2025-03-22 21:00:00,0.0,1458.6179999999995,-0.0,-0.0,-0.0,-0.0
2025-03-22 22:00:00,0.0,-3636.821999999999,-0.0,3636.821999999999,-0.0,3637.821999999999
2025-03-22 23:00:00,0.0,-4881.865999999999,-0.0,4881.865999999999,-0.0,8520.687999999998
2025-03-23 00:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,18521.688
2025-03-23 01:00:00,0.0,-6636.658,-0.0,6636.658,-0.0,25159.345999999998
2025-03-23 02:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,35160.346
2025-03-23 03:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,45161.346
2025-03-23 04:00:00,0.0,-5794.058,-0.0,5794.058,-0.0,50956.403999999995
2025-03-23 05:00:00,0.0,9846.67,-0.0,-0.0,-0.0,41110.734
2025-03-23 06:00:00,0.0,10000.0,-0.0,-0.0,-0.0,31111.733999999997
2025-03-23 07:00:00,0.0,10000.0,-0.0,-0.0,-0.0,21112.733999999997
2025-03-23 08:00:00,0.0,9493.11,-0.0,-0.0,-0.0,11620.623999999994
2025-03-23 09:00:00,0.0,-3679.2780000000002,-0.0,3679.2780000000002,-0.0,15300.901999999995
2025-03-23 10:00:00,0.0,1031.4079999999994,-0.0,-0.0,-0.0,14270.493999999995
2025-03-23 11:00:00,0.0,-1638.6560000000027,-0.0,1638.6560000000027,-0.0,15910.149999999998
2025-03-23 12:00:00,0.0,-2978.0260000000017,-0.0,2978.0260000000017,-0.0,18889.176
2025-03-23 13:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,28890.176
2025-03-23 14:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,38891.176
2025-03-23 15:00:00,0.0,-6333.603999999999,-0.0,6333.603999999999,-0.0,45225.78
2025-03-23 16:00:00,0.0,8304.214,-0.0,-0.0,-0.0,36922.566
2025-03-23 17:00:00,0.0,10000.0,-0.0,-0.0,-0.0,26923.566
2025-03-23 18:00:00,0.0,9309.454,-0.0,-0.0,-0.0,17615.112
2025-03-23 19:00:00,0.0,10000.0,-0.0,-0.0,-0.0,7616.112000000001
2025-03-23 20:00:00,0.0,860.6220000000003,-0.0,-0.0,-0.0,6756.490000000001
2025-03-23 21:00:00,0.0,6080.476000000001,-0.0,-0.0,-0.0,677.0140000000001
2025-03-23 22:00:00,0.0,678.0140000000001,-0.0,-0.0,-0.0,-0.0
2025-03-23 23:00:00,0.0,-2343.4429999999998,-0.0,2343.4429999999998,-0.0,2344.4429999999998
2025-03-24 00:00:00,0.0,-4512.323,-0.0,4512.323,-0.0,6857.766
2025-03-24 01:00:00,0.0,-5963.9310000000005,-0.0,5963.9310000000005,-0.0,12822.697
2025-03-24 02:00:00,0.0,-6579.754999999999,-0.0,6579.754999999999,-0.0,19403.451999999997
2025-03-24 03:00:00,0.0,-6983.674999999999,-0.0,6983.674999999999,-0.0,26388.126999999997
2025-03-24 04:00:00,0.0,-7251.477,-0.0,7251.477,-0.0,33640.604
2025-03-24 05:00:00,0.0,-5890.094000000001,-0.0,5890.094000000001,-0.0,39531.698000000004
2025-03-24 06:00:00,0.0,-4274.375,-0.0,4274.375,-0.0,43807.073000000004
2025-03-24 07:00:00,0.0,-3945.1230000000005,-0.0,3945.1230000000005,-0.0,47753.196
2025-03-24 08:00:00,0.0,-4505.888000000001,-0.0,4505.888000000001,-0.0,52260.084
2025-03-24 09:00:00,0.0,-5260.924000000001,-0.0,5260.924000000001,-0.0,57522.008
2025-03-24 10:00:00,0.0,-4779.566000000001,-0.0,4779.566000000001,-0.0,62302.574
2025-03-24 11:00:00,0.0,-4783.164000000001,-0.0,4783.164000000001,-0.0,67086.738
2025-03-24 12:00:00,0.0,-4481.376,-0.0,4481.376,-0.0,71569.114
2025-03-24 13:00:00,0.0,-3848.213999999999,-0.0,3848.213999999999,-0.0,75418.328
2025-03-24 14:00:00,0.0,-2574.6099999999997,-0.0,2574.6099999999997,-0.0,77993.938
2025-03-24 15:00:00,0.0,-839.5839999999998,-0.0,839.5839999999998,-0.0,78834.522
2025-03-24 16:00:00,0.0,2312.326,-0.0,-0.0,-0.0,76523.196
2025-03-24 17:00:00,0.0,5039.040000000001,-0.0,-0.0,-0.0,71485.15599999999
2025-03-24 18:00:00,0.0,4479.929,-0.0,-0.0,-0.0,67006.22699999998
2025-03-24 19:00:00,0.0,1023.0019999999995,-0.0,-0.0,-0.0,65984.22499999999
2025-03-24 20:00:00,0.0,-2200.695,-0.0,2200.695,-0.0,68185.92
2025-03-24 21:00:00,0.0,-4990.419,-0.0,4990.419,-0.0,73177.33899999999
2025-03-24 22:00:00,0.0,-8922.049,-0.0,8922.049,-0.0,82100.38799999999
2025-03-24 23:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,92101.38799999999
2025-03-25 00:00:00,0.0,-10000.0,-0.0,10000.0,-0.0,102102.38799999999
2025-03-25 01:00:00,-2467.156000000001,-10000.0,2467.156000000001,10000.0,2343.7982000000006,112103.38799999999
2025-03-25 02:00:00,-812.1826315789455,-10000.0,812.1826315789455,10000.0,3115.371699999999,122104.38799999999
2025-03-25 03:00:00,0.0,-10000.0,-0.0,10000.0,3115.371699999999,132105.38799999998
2025-03-25 04:00:00,-2883.9140000000007,-10000.0,2883.9140000000007,10000.0,5855.089999999999,142106.38799999998
2025-03-25 05:00:00,-1932.2340000000004,-10000.0,1932.2340000000004,10000.0,7690.712299999999,152107.38799999998
2025-03-25 06:00:00,-325.5660000000007,-10000.0,325.5660000000007,10000.0,8000.0,162108.38799999998
2025-03-25 07:00:00,0.0,-10000.0,-0.0,10000.0,8000.0,172109.38799999998
2025-03-25 08:00:00,61.662154998438744,-10000.0,-0.0,10000.0,7935.092468422534,182110.38799999998
2025-03-25 09:00:00,0.0,-10000.0,-0.0,10000.0,7935.092468422534,192111.38799999998
2025-03-25 10:00:00,562.2740000000013,-10000.0,-0.0,10000.0,7343.2251,202112.38799999998
2025-03-25 11:00:00,0.0,-10000.0,-0.0,10000.0,7343.2251,212113.38799999998
2025-03-25 12:00:00,0.0,-10000.0,-0.0,10000.0,7343.2251,222114.38799999998
2025-03-25 13:00:00,-691.3420000000006,-10000.0,691.3420000000006,10000.0,8000.0,232115.38799999998
2025-03-25 14:00:00,0.0,-10000.0,-0.0,10000.0,8000.0,242116.38799999998
2025-03-25 15:00:00,0.0,-9466.845000000001,-0.0,9466.845000000001,8000.0,251584.23299999998
2025-03-25 16:00:00,0.0,-4352.8060000000005,-0.0,4352.8060000000005,8000.0,255938.039
2025-03-25 17:00:00,0.0,2097.0959999999995,-0.0,-0.0,8000.0,253841.943
2025-03-25 18:00:00,0.0,6367.182999999999,-0.0,-0.0,8000.0,247475.76
2025-03-25 19:00:00,0.0,4378.9220000000005,-0.0,-0.0,8000.0,243097.83800000002
2025-03-25 20:00:00,0.0,2498.8549999999996,-0.0,-0.0,8000.0,240599.983
2025-03-25 21:00:00,0.0,712.9899999999998,-0.0,-0.0,8000.0,239887.99300000002
2025-03-25 22:00:00,0.0,-1766.5920000000006,-0.0,1766.5920000000006,8000.0,241655.58500000002
2025-03-25 23:00:00,0.0,-3789.5960000000005,-0.0,3789.5960000000005,8000.0,245446.181
2025-03-26 00:00:00,0.0,-5222.2519999999995,-0.0,5222.2519999999995,8000.0,250669.43300000002
2025-03-26 01:00:00,0.0,-4919.85,-0.0,4919.85,8000.0,255590.28300000002
2025-03-26 02:00:00,0.0,-3207.691,-0.0,3207.691,8000.0,258798.97400000002
2025-03-26 03:00:00,0.0,476.9340000000002,-0.0,-0.0,8000.0,258323.04
2025-03-26 04:00:00,0.0,6586.775,-0.0,-0.0,8000.0,251737.265
2025-03-26 05:00:00,0.0,10000.0,-0.0,-0.0,8000.0,241738.265
2025-03-26 06:00:00,0.0,10000.0,-0.0,-0.0,8000.0,231739.265
2025-03-26 07:00:00,0.0,10000.0,-0.0,-0.0,8000.0,221740.265
2025-03-26 08:00:00,0.0,10000.0,-0.0,-0.0,8000.0,211741.265
2025-03-26 09:00:00,0.0,10000.0,-0.0,-0.0,8000.0,201742.265
2025-03-26 10:00:00,0.0,7371.705000000002,-0.0,-0.0,8000.0,194371.56
2025-03-26 11:00:00,0.0,5064.125,-0.0,-0.0,8000.0,189308.435
2025-03-26 12:00:00,0.0,3531.983,-0.0,-0.0,8000.0,185777.452
2025-03-26 13:00:00,0.0,3314.107,-0.0,-0.0,8000.0,182464.345
2025-03-26 14:00:00,0.0,5042.523000000001,-0.0,-0.0,8000.0,177422.822
2025-03-26 15:00:00,0.0,8560.336000000001,-0.0,-0.0,8000.0,168863.48599999998
2025-03-26 16:00:00,0.0,10000.0,-0.0,-0.0,8000.0,158864.48599999998
2025-03-26 17:00:00,2054.5200000000004,10000.0,-0.0,-0.0,5837.347368415645,148865.48599999998
2025-03-26 18:00:00,4000.0,10000.0,-0.0,-0.0,1626.8210526156454,138866.48599999998
2025-03-26 19:00:00,1393.687,10000.0,-0.0,-0.0,159.78210524355677,128867.48599999998
2025-03-26 20:00:00,0.0,10000.0,-0.0,-0.0,159.78210524355677,118868.48599999998
2025-03-26 21:00:00,0.0,10000.0,-0.0,-0.0,159.78210524355677,108869.48599999998
2025-03-26 22:00:00,0.0,6042.204,-0.0,-0.0,159.78210524355677,102828.28199999998
2025-03-26 23:00:00,0.0,2711.2610000000004,-0.0,-0.0,159.78210524355677,100118.02099999998
2025-03-27 00:00:00,0.0,-0.12200000000029831,-0.0,0.12200000000029831,159.78210524355677,100119.14299999998
2025-03-27 01:00:00,0.0,-584.2449999999999,-0.0,584.2449999999999,159.78210524355677,100704.38799999998
2025-03-27 02:00:00,0.0,325.02800000000025,-0.0,-0.0,159.78210524355677,100380.35999999997
