date,ibe_nuclear,ibe_hard-coal,ibe_gas,ibe_other-non-renewables,ibe_wind-on-shore,ibe_wind-off-shore,ibe_solar-pv,ibe_solar-thermal,ibe_other-renewables,ibe_failure
2025-06-23 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54035.0,-0.0,-0.0,-0.0
2025-06-23 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54286.0,-0.0,-0.0,-0.0
2025-06-23 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53595.0,-0.0,-0.0,-0.0
2025-06-23 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52677.0,-0.0,-0.0,-0.0
2025-06-23 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46865.485,2218.315,2892.2,-0.0
2025-06-23 16:00:00,-0.0,-0.0,-0.0,-0.0,7756.272870000001,408.32,38675.59563,1728.6115,2892.2,-0.0
2025-06-23 17:00:00,2048.72,-0.0,-0.0,-0.0,9533.3095,497.64,25471.57872,1138.456,2892.2,-0.0
2025-06-23 18:00:00,2048.72,-0.0,-0.0,-0.0,8586.292,551.87,11518.39773,514.8165,2892.2,-0.0
2025-06-23 19:00:00,2048.72,-0.0,5693.2443299999995,-0.0,8396.8885,567.82,1591.97367,71.1535,2892.2,-0.0
2025-06-23 20:00:00,2048.72,-0.0,7879.9815,-0.0,8396.8885,507.21,-0.0,-0.0,2892.2,-0.0
2025-06-23 21:00:00,2048.72,-0.0,7191.242999999999,-0.0,7954.947,417.89,-0.0,-0.0,2892.2,-0.0
2025-06-23 22:00:00,2048.72,-0.0,4652.324499999999,-0.0,8775.6955,236.06,-0.0,-0.0,2892.2,-0.0
2025-06-23 23:00:00,2048.72,-0.0,3831.476499999999,-0.0,7765.5435,236.06,-0.0,-0.0,2892.2,-0.0
2025-06-24 00:00:00,2048.72,-0.0,1401.1529999999984,-0.0,6692.257,296.67,-0.0,-0.0,2892.2,-0.0
2025-06-24 01:00:00,2048.72,-0.0,765.5839999999989,-0.0,5555.836,363.66,-0.0,-0.0,2892.2,-0.0
2025-06-24 02:00:00,2048.72,-0.0,589.8759999999993,-0.0,4545.684,344.52,-0.0,-0.0,2892.2,-0.0
2025-06-24 03:00:00,2048.72,-0.0,447.1264999999985,-0.0,3977.4735,293.48,-0.0,-0.0,2892.2,-0.0
2025-06-24 04:00:00,2048.72,-0.0,630.186999999999,-0.0,3409.263,245.63,-0.0,-0.0,2892.2,-0.0
2025-06-24 05:00:00,2048.72,-0.0,617.508499999999,-0.0,2967.3215,239.25,-0.0,-0.0,2892.2,-0.0
2025-06-24 06:00:00,2048.72,-0.0,-0.0,-0.0,2588.5145,248.82,2528.42877,113.0085,2892.2,-0.0
2025-06-24 07:00:00,2048.72,-0.0,-0.0,-0.0,2020.304,226.49,16387.96425,732.4625,2892.2,-0.0
2025-06-24 08:00:00,2048.72,-0.0,-0.0,-0.0,1452.0935,181.83,33899.67462,1515.151,2892.2,-0.0
2025-06-24 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46611.0,-0.0,-0.0,-0.0
2025-06-24 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48390.0,-0.0,-0.0,-0.0
2025-06-24 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49344.0,-0.0,-0.0,-0.0
2025-06-24 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49974.0,-0.0,-0.0,-0.0
2025-06-24 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49901.0,-0.0,-0.0,-0.0
2025-06-24 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49131.0,-0.0,-0.0,-0.0
2025-06-24 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48402.0,-0.0,-0.0,-0.0
2025-06-24 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,43387.171500000004,1954.6285,2892.2,-0.0
2025-06-24 17:00:00,2048.72,-0.0,-0.0,-0.0,13447.6485,389.18,28561.88055,1276.5775,2892.2,-0.0
2025-06-24 18:00:00,2048.72,-0.0,-0.0,-0.0,12248.093,430.65,12267.56181,548.3005,2892.2,-0.0
2025-06-24 19:00:00,2048.72,-0.0,2044.3553900000006,-0.0,11553.6135,519.97,1030.10061,46.0405,2892.2,-0.0
2025-06-24 20:00:00,2048.72,-0.0,4147.281499999997,-0.0,10922.2685,596.53,-0.0,-0.0,2892.2,-0.0
2025-06-24 21:00:00,2048.72,-0.0,5079.577499999998,-0.0,9154.5025,638.0,-0.0,-0.0,2892.2,-0.0
2025-06-24 22:00:00,2048.72,-0.0,5352.1304999999975,-0.0,7007.9295,504.02,-0.0,-0.0,2892.2,-0.0
2025-06-24 23:00:00,2048.72,-0.0,4144.237999999998,-0.0,6060.912,468.93,-0.0,-0.0,2892.2,-0.0
2025-06-25 00:00:00,2048.72,-0.0,5693.306499999998,-0.0,5240.1635,379.61,-0.0,-0.0,2892.2,-0.0
2025-06-25 01:00:00,2048.72,-0.0,5228.591499999998,-0.0,4608.8185,296.67,-0.0,-0.0,2892.2,-0.0
2025-06-25 02:00:00,2048.72,-0.0,5079.6174999999985,-0.0,4103.7425,280.72,-0.0,-0.0,2892.2,-0.0
2025-06-25 03:00:00,2048.72,-0.0,5404.553499999998,-0.0,3598.6665,299.86,-0.0,-0.0,2892.2,-0.0
2025-06-25 04:00:00,2048.72,-0.0,7010.5949999999975,-0.0,3156.725,331.76,-0.0,-0.0,2892.2,-0.0
2025-06-25 05:00:00,2048.72,-0.0,9694.291,-0.0,2651.649,338.14,-0.0,-0.0,2892.2,-0.0
2025-06-25 06:00:00,2048.72,-0.0,10396.090739999998,-0.0,2146.573,315.81,2434.78326,108.823,2892.2,-0.0
2025-06-25 07:00:00,2048.72,-0.0,-0.0,-0.0,1578.3625,290.29,16387.96425,732.4625,2892.2,-0.0
2025-06-25 08:00:00,2048.72,-0.0,-0.0,-0.0,883.883,271.15,34274.25666,1531.893,2892.2,-0.0
2025-06-25 09:00:00,2048.72,-0.0,-0.0,-0.0,1010.152,271.15,49819.41132,2226.686,2892.2,-0.0
2025-06-25 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54922.0075,2657.7925,2892.2,-0.0
2025-06-25 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61677.0,-0.0,-0.0,-0.0
2025-06-25 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61852.0,-0.0,-0.0,-0.0
2025-06-25 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61208.0,-0.0,-0.0,-0.0
2025-06-25 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60723.0,-0.0,-0.0,-0.0
2025-06-25 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,55163.871,2502.929,2892.2,-0.0
2025-06-25 16:00:00,-0.0,-0.0,-0.0,-0.0,10216.588230000001,248.82,44668.90827,1996.4835,2892.2,-0.0
2025-06-25 17:00:00,2048.72,-0.0,-0.0,-0.0,15720.4905,296.67,29498.33565,1318.4325,2892.2,-0.0
2025-06-25 18:00:00,2048.72,-0.0,-0.0,-0.0,13637.052,344.52,12454.85283,556.6715,2892.2,-0.0
2025-06-25 19:00:00,2048.72,-0.0,9441.820889999999,-0.0,11616.748,392.37,1030.10061,46.0405,2892.2,-0.0
2025-06-25 20:00:00,2048.72,-0.0,10683.432999999999,-0.0,10480.327,408.32,-0.0,-0.0,2892.2,-0.0
2025-06-25 21:00:00,2048.72,-0.0,9640.8745,-0.0,8775.6955,411.51,-0.0,-0.0,2892.2,-0.0
2025-06-25 22:00:00,2048.72,-0.0,9348.585499999997,-0.0,6376.5845,283.91,-0.0,-0.0,2892.2,-0.0
2025-06-25 23:00:00,2048.72,-0.0,8482.100999999997,-0.0,5177.029,334.95,-0.0,-0.0,2892.2,-0.0
2025-06-26 00:00:00,2048.72,-0.0,6297.669499999999,-0.0,4356.2805,405.13,-0.0,-0.0,2892.2,-0.0
2025-06-26 01:00:00,2048.72,-0.0,5369.167499999998,-0.0,4103.7425,456.17,-0.0,-0.0,2892.2,-0.0
2025-06-26 02:00:00,2048.72,-0.0,4928.140999999998,-0.0,3914.339,446.6,-0.0,-0.0,2892.2,-0.0
2025-06-26 03:00:00,2048.72,-0.0,4886.935499999998,-0.0,3851.2045,401.94,-0.0,-0.0,2892.2,-0.0
2025-06-26 04:00:00,2048.72,-0.0,6391.463499999998,-0.0,3598.6665,334.95,-0.0,-0.0,2892.2,-0.0
2025-06-26 05:00:00,2048.72,-0.0,8934.935999999998,-0.0,3282.994,271.15,-0.0,-0.0,2892.2,-0.0
2025-06-26 06:00:00,2048.72,-0.0,9508.163249999998,-0.0,2967.3215,248.82,2341.13775,104.6375,2892.2,-0.0
2025-06-26 07:00:00,2048.72,-0.0,-0.0,-0.0,2209.7075,245.63,16387.96425,732.4625,2892.2,-0.0
2025-06-26 08:00:00,2048.72,-0.0,-0.0,-0.0,1515.228,274.34,34555.19319,1544.4495,2892.2,-0.0
2025-06-26 09:00:00,510.6606100000047,-0.0,-0.0,-0.0,1894.035,322.19,50474.92989,2255.9845,2892.2,-0.0
2025-06-26 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59928.0,-0.0,-0.0,-0.0
2025-06-26 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61044.0,-0.0,-0.0,-0.0
2025-06-26 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,61167.0,-0.0,-0.0,-0.0
2025-06-26 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60510.0,-0.0,-0.0,-0.0
2025-06-26 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59982.0,-0.0,-0.0,-0.0
2025-06-26 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54292.677,2620.123,2892.2,-0.0
2025-06-26 16:00:00,-0.0,-0.0,-0.0,-0.0,7613.690049999999,331.76,46354.52745,2071.8225,2892.2,-0.0
2025-06-26 17:00:00,-0.0,-0.0,-0.0,-0.0,23299.420740000005,360.47,30528.43626,1364.473,2892.2,-0.0
2025-06-26 18:00:00,2048.72,-0.0,-0.0,-0.0,25064.3965,398.75,12735.78936,569.228,2892.2,-0.0
2025-06-26 19:00:00,2048.72,-0.0,-0.0,-0.0,22854.689,408.32,1030.10061,46.0405,2892.2,-0.0
2025-06-26 20:00:00,2048.72,-0.0,-0.0,-0.0,21023.7885,373.23,-0.0,-0.0,2892.2,-0.0
2025-06-26 21:00:00,2048.72,-0.0,-0.0,-0.0,18561.543,341.33,-0.0,-0.0,2892.2,-0.0
2025-06-26 22:00:00,2048.72,-0.0,1959.3059999999987,-0.0,13384.514,172.26,-0.0,-0.0,2892.2,-0.0
2025-06-26 23:00:00,2048.72,-0.0,764.539999999999,-0.0,12626.9,178.64,-0.0,-0.0,2892.2,-0.0
2025-06-27 00:00:00,2048.72,-0.0,-0.0,-0.0,13258.245,159.5,-0.0,-0.0,2892.2,-0.0
2025-06-27 01:00:00,2048.72,-0.0,-0.0,-0.0,13889.59,191.4,-0.0,-0.0,2892.2,-0.0
2025-06-27 02:00:00,2048.72,-0.0,-0.0,-0.0,14268.397,204.16,-0.0,-0.0,2892.2,-0.0
2025-06-27 03:00:00,2048.72,-0.0,-0.0,-0.0,13952.7245,194.59,-0.0,-0.0,2892.2,-0.0
2025-06-27 04:00:00,2048.72,-0.0,-0.0,-0.0,13195.1105,188.21,-0.0,-0.0,2892.2,-0.0
2025-06-27 05:00:00,2048.72,-0.0,-0.0,-0.0,12500.631,181.83,-0.0,-0.0,2892.2,-0.0
2025-06-27 06:00:00,2048.72,-0.0,179.077739999997,-0.0,11869.286,220.11,2434.78326,108.823,2892.2,-0.0
2025-06-27 07:00:00,2048.72,-0.0,-0.0,-0.0,9596.444,245.63,16387.96425,732.4625,2892.2,-0.0
2025-06-27 08:00:00,2048.72,-0.0,-0.0,-0.0,9912.1165,210.54,34836.12972,1557.006,2892.2,-0.0
2025-06-27 09:00:00,-0.0,-0.0,-0.0,-0.0,1504.0115700000053,143.55,50849.51193,2272.7265,2892.2,-0.0
2025-06-27 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59013.0,-0.0,-0.0,-0.0
2025-06-27 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59930.0,-0.0,-0.0,-0.0
2025-06-27 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59912.0,-0.0,-0.0,-0.0
2025-06-27 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59173.0,-0.0,-0.0,-0.0
2025-06-27 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58617.0,-0.0,-0.0,-0.0
2025-06-27 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58433.0,-0.0,-0.0,-0.0
2025-06-27 16:00:00,-0.0,-0.0,-0.0,-0.0,5807.005000000006,290.29,46822.755,2092.75,2892.2,-0.0
2025-06-27 17:00:00,-0.0,-0.0,-0.0,-0.0,21731.917710000005,293.48,30809.37279,1377.0295,2892.2,-0.0
2025-06-27 18:00:00,2048.72,-0.0,-0.0,-0.0,32956.209,290.29,12923.08038,577.599,2892.2,-0.0
2025-06-27 19:00:00,2048.72,-0.0,-0.0,-0.0,31314.712,322.19,1030.10061,46.0405,2892.2,-0.0
2025-06-27 20:00:00,2048.72,-0.0,-0.0,-0.0,28031.718,341.33,-0.0,-0.0,2892.2,-0.0
2025-06-27 21:00:00,2048.72,-0.0,-0.0,-0.0,25190.6655,350.9,-0.0,-0.0,2892.2,-0.0
2025-06-27 22:00:00,2048.72,-0.0,-0.0,-0.0,16604.3735,223.3,-0.0,-0.0,2892.2,-0.0
2025-06-27 23:00:00,2048.72,-0.0,-0.0,-0.0,13889.59,290.29,-0.0,-0.0,2892.2,-0.0
2025-06-28 00:00:00,2048.72,-0.0,-0.0,-0.0,13131.976,443.41,-0.0,-0.0,2892.2,-0.0
2025-06-28 01:00:00,2048.72,-0.0,-0.0,-0.0,13510.783,653.95,-0.0,-0.0,2892.2,-0.0
2025-06-28 02:00:00,2048.72,-0.0,-0.0,-0.0,13700.1865,787.93,-0.0,-0.0,2892.2,-0.0
2025-06-28 03:00:00,2048.72,-0.0,-0.0,-0.0,13763.321,848.54,-0.0,-0.0,2892.2,-0.0
2025-06-28 04:00:00,2048.72,-0.0,-0.0,-0.0,13258.245,810.26,-0.0,-0.0,2892.2,-0.0
2025-06-28 05:00:00,2048.72,-0.0,-0.0,-0.0,12753.169,714.56,-0.0,-0.0,2892.2,-0.0
2025-06-28 06:00:00,2048.72,-0.0,-0.0,-0.0,12690.0345,663.52,2528.42877,113.0085,2892.2,-0.0
2025-06-28 07:00:00,2048.72,-0.0,-0.0,-0.0,11679.8825,695.42,15919.7367,711.535,2892.2,-0.0
2025-06-28 08:00:00,2048.72,-0.0,-0.0,-0.0,11616.748,775.17,33712.3836,1506.78,2892.2,-0.0
2025-06-28 09:00:00,-0.0,-0.0,-0.0,-0.0,1756.32571,870.87,49538.47479,2214.1295,2892.2,-0.0
2025-06-28 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58504.0,-0.0,-0.0,-0.0
2025-06-28 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59290.0,-0.0,-0.0,-0.0
2025-06-28 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59167.0,-0.0,-0.0,-0.0
2025-06-28 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58307.0,-0.0,-0.0,-0.0
2025-06-28 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,57628.0,-0.0,-0.0,-0.0
2025-06-28 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51927.016,2544.784,2892.2,-0.0
2025-06-28 16:00:00,-0.0,-0.0,-0.0,-0.0,4992.360150000002,1467.4,45418.07235,2029.9675,2892.2,-0.0
2025-06-28 17:00:00,2048.72,-0.0,-0.0,-0.0,13131.976,1508.87,29966.5632,1339.36,2892.2,-0.0
2025-06-28 18:00:00,2048.72,-0.0,-0.0,-0.0,16667.508,1515.25,12829.43487,573.4135,2892.2,-0.0
2025-06-28 19:00:00,2048.72,-0.0,-0.0,-0.0,19129.7535,1515.25,1030.10061,46.0405,2892.2,-0.0
2025-06-28 20:00:00,2048.72,-0.0,-0.0,-0.0,18498.4085,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-28 21:00:00,2048.72,-0.0,-0.0,-0.0,17235.7185,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-28 22:00:00,2048.72,-0.0,-0.0,-0.0,13826.4555,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-28 23:00:00,2048.72,-0.0,-0.0,-0.0,11995.555,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 00:00:00,2048.72,-0.0,-0.0,-0.0,10417.1925,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 01:00:00,2048.72,-0.0,-0.0,-0.0,9280.7715,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 02:00:00,2048.72,-0.0,-0.0,-0.0,8586.292,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 03:00:00,2048.72,-0.0,-0.0,-0.0,8270.6195,1512.06,-0.0,-0.0,2892.2,-0.0
2025-06-29 04:00:00,2048.72,-0.0,48.68999999999778,-0.0,7576.14,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 05:00:00,2048.72,-0.0,3131.5729999999985,-0.0,6692.257,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 06:00:00,2048.72,-0.0,4098.4462399999975,-0.0,5997.7775,1515.25,2434.78326,108.823,2892.2,-0.0
2025-06-29 07:00:00,2048.72,-0.0,-0.0,-0.0,5113.8945,1512.06,15919.7367,711.535,2892.2,-0.0
2025-06-29 08:00:00,2048.72,-0.0,-0.0,-0.0,3598.6665,1505.68,33712.3836,1506.78,2892.2,-0.0
2025-06-29 09:00:00,-0.0,-0.0,-0.0,-0.0,953.3257100000001,1508.87,49538.47479,2214.1295,2892.2,-0.0
2025-06-29 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58513.0,-0.0,-0.0,-0.0
2025-06-29 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59474.0,-0.0,-0.0,-0.0
2025-06-29 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,59494.0,-0.0,-0.0,-0.0
2025-06-29 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58765.0,-0.0,-0.0,-0.0
2025-06-29 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,58206.0,-0.0,-0.0,-0.0
2025-06-29 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52563.459500000004,2557.3405,2892.2,-0.0
2025-06-29 16:00:00,-0.0,-0.0,-0.0,-0.0,5648.510150000002,1515.25,45418.07235,2029.9675,2892.2,-0.0
2025-06-29 17:00:00,2048.72,-0.0,-0.0,-0.0,8144.3505,1515.25,29779.27218,1330.989,2892.2,-0.0
2025-06-29 18:00:00,2048.72,-0.0,-0.0,-0.0,11364.21,1515.25,12642.14385,565.0425,2892.2,-0.0
2025-06-29 19:00:00,2048.72,-0.0,6018.864889999997,-0.0,12121.824,1515.25,1030.10061,46.0405,2892.2,-0.0
2025-06-29 20:00:00,2048.72,-0.0,6841.350999999999,-0.0,11490.479,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 21:00:00,2048.72,-0.0,4869.964999999998,-0.0,10732.865,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 22:00:00,2048.72,-0.0,4040.1344999999983,-0.0,8775.6955,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-29 23:00:00,2048.72,-0.0,3066.2864999999983,-0.0,7765.5435,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-30 00:00:00,2048.72,-0.0,1718.7659999999978,-0.0,7071.064,1515.25,-0.0,-0.0,2892.2,-0.0
2025-06-30 01:00:00,2048.72,-0.0,850.5699999999988,-0.0,6313.45,1512.06,-0.0,-0.0,2892.2,-0.0
2025-06-30 02:00:00,2048.72,-0.0,540.5639999999985,-0.0,5555.836,1505.68,-0.0,-0.0,2892.2,-0.0
2025-06-30 03:00:00,2048.72,-0.0,589.4789999999994,-0.0,4924.491,1496.11,-0.0,-0.0,2892.2,-0.0
2025-06-30 04:00:00,2048.72,-0.0,1292.879499999999,-0.0,4356.2805,1492.92,-0.0,-0.0,2892.2,-0.0
2025-06-30 05:00:00,2048.72,-0.0,2025.820999999999,-0.0,3914.339,1492.92,-0.0,-0.0,2892.2,-0.0
2025-06-30 06:00:00,2048.72,-0.0,1039.7627599999996,-0.0,3409.263,1496.11,2247.49224,100.452,2892.2,-0.0
2025-06-30 07:00:00,2048.72,-0.0,-0.0,-0.0,2335.9765,1489.73,15919.7367,711.535,2892.2,-0.0
2025-06-30 08:00:00,2048.72,-0.0,-0.0,-0.0,1262.69,1489.73,33431.44707,1494.2235,2892.2,-0.0
2025-06-30 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46601.969000000005,2184.831,2892.2,-0.0
2025-06-30 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53420.0,-0.0,-0.0,-0.0
2025-06-30 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54502.0,-0.0,-0.0,-0.0
2025-06-30 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54774.0,-0.0,-0.0,-0.0
2025-06-30 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54041.0,-0.0,-0.0,-0.0
2025-06-30 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,53061.0,-0.0,-0.0,-0.0
2025-06-30 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52324.0,-0.0,-0.0,-0.0
2025-06-30 16:00:00,-0.0,-0.0,-0.0,-0.0,1997.5903500000068,1406.79,43545.16215,1946.2575,2892.2,-0.0
2025-06-30 17:00:00,2048.72,-0.0,-0.0,-0.0,15278.549,1422.74,28374.58953,1268.2065,2892.2,-0.0
2025-06-30 18:00:00,2048.72,-0.0,-0.0,-0.0,15846.7595,1435.5,12361.20732,552.486,2892.2,-0.0
2025-06-30 19:00:00,2048.72,-0.0,-0.0,-0.0,14078.9935,1461.02,1217.39163,54.4115,2892.2,-0.0
2025-06-30 20:00:00,2048.72,-0.0,2819.9964999999975,-0.0,12816.3035,1473.78,-0.0,-0.0,2892.2,-0.0
2025-06-30 21:00:00,2048.72,-0.0,3449.580499999998,-0.0,10795.9995,1435.5,-0.0,-0.0,2892.2,-0.0
2025-06-30 22:00:00,2048.72,-0.0,4400.591999999999,-0.0,7828.678,1272.81,-0.0,-0.0,2892.2,-0.0
2025-06-30 23:00:00,2048.72,-0.0,3754.066499999998,-0.0,6502.8535,1161.16,-0.0,-0.0,2892.2,-0.0
2025-07-01 00:00:00,2048.72,-0.0,1682.0604999999987,-0.0,5745.2395,1154.78,-0.0,-0.0,2892.2,-0.0
2025-07-01 01:00:00,2048.72,-0.0,561.7164999999995,-0.0,5240.1635,1212.2,-0.0,-0.0,2892.2,-0.0
2025-07-01 02:00:00,2048.72,-0.0,31.295999999999367,-0.0,4545.684,1244.1,-0.0,-0.0,2892.2,-0.0
2025-07-01 03:00:00,2048.72,-0.0,-0.0,-0.0,4040.608,1209.01,-0.0,-0.0,2892.2,-0.0
2025-07-01 04:00:00,2048.72,-0.0,-0.0,-0.0,3598.6665,1059.08,-0.0,-0.0,2892.2,-0.0
2025-07-01 05:00:00,2048.72,-0.0,164.6249999999991,-0.0,3156.725,851.73,-0.0,-0.0,2892.2,-0.0
2025-07-01 06:00:00,2048.72,-0.0,-0.0,-0.0,2714.7835,813.45,2434.78326,108.823,2892.2,-0.0
2025-07-01 07:00:00,2048.72,-0.0,-0.0,-0.0,1830.9005,880.44,15451.50915,690.6075,2892.2,-0.0
2025-07-01 08:00:00,2048.72,-0.0,-0.0,-0.0,1515.228,957.0,32963.21952,1473.296,2892.2,-0.0
2025-07-01 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,46942.0,-0.0,-0.0,-0.0
2025-07-01 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48737.0,-0.0,-0.0,-0.0
2025-07-01 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49722.0,-0.0,-0.0,-0.0
2025-07-01 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50329.0,-0.0,-0.0,-0.0
2025-07-01 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,50224.0,-0.0,-0.0,-0.0
2025-07-01 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49446.0,-0.0,-0.0,-0.0
2025-07-01 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48708.0,-0.0,-0.0,-0.0
2025-07-01 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,43554.090500000006,2046.7095,2892.2,-0.0
2025-07-01 17:00:00,-0.0,-0.0,-0.0,-0.0,13716.043770000004,912.34,30247.49973,1351.9165,2892.2,-0.0
2025-07-01 18:00:00,2048.72,-0.0,-0.0,-0.0,20834.385,1119.69,12829.43487,573.4135,2892.2,-0.0
2025-07-01 19:00:00,2048.72,-0.0,-0.0,-0.0,19508.5605,1285.57,936.4551,41.855,2892.2,-0.0
2025-07-01 20:00:00,2048.72,-0.0,-0.0,-0.0,18056.467,1378.08,-0.0,-0.0,2892.2,-0.0
2025-07-01 21:00:00,2048.72,-0.0,-0.0,-0.0,16162.432,1429.12,-0.0,-0.0,2892.2,-0.0
2025-07-01 22:00:00,2048.72,-0.0,-0.0,-0.0,12563.7655,1317.47,-0.0,-0.0,2892.2,-0.0
2025-07-01 23:00:00,2048.72,-0.0,-0.0,-0.0,11616.748,1279.19,-0.0,-0.0,2892.2,-0.0
2025-07-02 00:00:00,2048.72,-0.0,-0.0,-0.0,11111.672,1193.06,-0.0,-0.0,2892.2,-0.0
2025-07-02 01:00:00,2048.72,-0.0,-0.0,-0.0,10985.403,1170.73,-0.0,-0.0,2892.2,-0.0
2025-07-02 02:00:00,2048.72,-0.0,-0.0,-0.0,10606.596,1173.92,-0.0,-0.0,2892.2,-0.0
2025-07-02 03:00:00,2048.72,-0.0,-0.0,-0.0,10290.9235,1250.48,-0.0,-0.0,2892.2,-0.0
2025-07-02 04:00:00,2048.72,-0.0,-0.0,-0.0,9975.251,1291.95,-0.0,-0.0,2892.2,-0.0
2025-07-02 05:00:00,2048.72,-0.0,2157.636999999999,-0.0,9722.713,1170.73,-0.0,-0.0,2892.2,-0.0
2025-07-02 06:00:00,2048.72,-0.0,2900.1527700000006,-0.0,9596.444,1030.37,2153.84673,96.2665,2892.2,-0.0
2025-07-02 07:00:00,2048.72,-0.0,-0.0,-0.0,8838.83,909.15,15826.09119,707.3495,2892.2,-0.0
2025-07-02 08:00:00,2048.72,-0.0,-0.0,-0.0,8144.3505,848.54,33993.32013,1519.3365,2892.2,-0.0
2025-07-02 09:00:00,-0.0,-0.0,-0.0,-0.0,4448.386720000001,816.64,49444.82928,2209.944,2892.2,-0.0
